shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,maximum_stock,current_stock,item_price,time_stamp
BABPAS21,10,500,99000,BABY PRODUCTS,Pasta and creams,198,177,3.92,2025-08-26 15:54:15
BABPAS22,10,150,39750,BABY PRODUCTS,Pasta and creams,265,192,2.16,2025-08-26 15:52:15
BABPAS23,10,500,197500,BABY PRODUCTS,Pasta and creams,395,304,4.88,2025-08-26 15:56:15
BABPAS24,10,250,43250,BABY PRODUCTS,Pasta and creams,173,143,2.26,2025-08-26 15:50:15
BABPAS25,10,500,122000,BABY PRODUCTS,Pasta and creams,244,202,2.5,2025-08-26 15:51:15
BABPAS26,10,500,169500,BABY PRODUCTS,Pasta and creams,339,295,4.03,2025-08-26 15:48:15
BABPAS27,10,150,23250,BABY PRODUCTS,Pasta and creams,155,109,2.57,2025-08-26 15:54:15
BABPAS28,10,150,51750,BABY PRODUCTS,Pasta and creams,345,275,3.53,2025-08-26 15:48:15
BABPAS29,10,500,174500,BABY PRODUCTS,Pasta and creams,349,302,3.43,2025-08-26 15:47:15
BABPAS30,10,150,49350,BABY PRODUCTS,Pasta and creams,329,240,4.94,2025-08-26 15:56:15
BABBAB1,10,1000,268000,BABY PRODUCTS,Baby formula,268,190,16.51,2025-08-26 15:56:15
BABBAB2,10,800,207200,BABY PRODUCTS,Baby formula,259,219,12.83,2025-08-26 15:56:15
BABBAB3,10,800,156000,BABY PRODUCTS,Baby formula,195,153,16.05,2025-08-26 15:48:15
BABBAB4,10,400,84000,BABY PRODUCTS,Baby formula,210,197,19.07,2025-08-26 15:49:15
BABBAB5,10,1000,219000,BABY PRODUCTS,Baby formula,219,214,18.55,2025-08-26 15:51:15
BABBAB6,10,1000,133000,BABY PRODUCTS,Baby formula,133,101,15.34,2025-08-26 15:56:15
BABBAB7,10,800,148000,BABY PRODUCTS,Baby formula,185,172,18.64,2025-08-26 15:51:15
BABBAB8,10,1000,210000,BABY PRODUCTS,Baby formula,210,151,8.85,2025-08-26 15:50:15
BABBAB9,10,1000,239000,BABY PRODUCTS,Baby formula,239,194,16.15,2025-08-26 15:55:15
BABBAB10,10,1000,297000,BABY PRODUCTS,Baby formula,297,215,11.25,2025-08-26 15:49:15
BABBAB11,10,1000,222000,BABY PRODUCTS,Baby formula,222,218,15.56,2025-08-26 15:52:15
BABBAB12,10,400,74400,BABY PRODUCTS,Baby formula,186,146,11.58,2025-08-26 15:49:15
BABBAB13,10,400,92000,BABY PRODUCTS,Baby formula,230,182,9.67,2025-08-26 15:54:15
BABBAB14,10,800,109600,BABY PRODUCTS,Baby formula,137,135,18.94,2025-08-26 15:47:15
BABBAB15,10,400,73200,BABY PRODUCTS,Baby formula,183,156,19.71,2025-08-26 15:47:15
BABBAB16,10,800,128000,BABY PRODUCTS,Baby formula,160,115,11.07,2025-08-26 15:56:15
BABBAB17,10,800,207200,BABY PRODUCTS,Baby formula,259,239,12.13,2025-08-26 15:56:15
BABBAB18,10,800,204000,BABY PRODUCTS,Baby formula,255,199,10.01,2025-08-26 15:55:15
BABBAB19,10,1000,263000,BABY PRODUCTS,Baby formula,263,195,18.56,2025-08-26 15:51:15
BABBAB20,10,1000,194000,BABY PRODUCTS,Baby formula,194,185,9.46,2025-08-26 15:48:15
BABBAB21,10,400,82400,BABY PRODUCTS,Baby formula,206,179,9.66,2025-08-26 15:48:15
BABBAB22,10,1000,139000,BABY PRODUCTS,Baby formula,139,114,11.0,2025-08-26 15:50:15
BABBAB23,10,400,74400,BABY PRODUCTS,Baby formula,186,141,13.42,2025-08-26 15:53:15
BABHOM1,10,80,24480,BABY PRODUCTS,Homogenized foods,306,254,2.11,2025-08-26 15:47:15
BABHOM2,10,80,25280,BABY PRODUCTS,Homogenized foods,316,247,1.83,2025-08-26 15:52:15
BABHOM3,10,80,17760,BABY PRODUCTS,Homogenized foods,222,212,2.53,2025-08-26 15:48:15
BABHOM4,10,150,66900,BABY PRODUCTS,Homogenized foods,446,395,2.77,2025-08-26 15:53:15
BABHOM5,10,100,39500,BABY PRODUCTS,Homogenized foods,395,281,2.23,2025-08-26 15:55:15
BABHOM6,10,80,27440,BABY PRODUCTS,Homogenized foods,343,324,1.1,2025-08-26 15:48:15
BABHOM7,10,100,45600,BABY PRODUCTS,Homogenized foods,456,451,0.9,2025-08-26 15:54:15
BABHOM8,10,80,47120,BABY PRODUCTS,Homogenized foods,589,460,2.25,2025-08-26 15:54:15
BABHOM9,10,100,55700,BABY PRODUCTS,Homogenized foods,557,524,2.11,2025-08-26 15:54:15
BABHOM10,10,150,74100,BABY PRODUCTS,Homogenized foods,494,389,2.66,2025-08-26 15:56:15
BABHOM11,10,80,33280,BABY PRODUCTS,Homogenized foods,416,321,2.83,2025-08-26 15:47:15
BABHOM12,10,150,54450,BABY PRODUCTS,Homogenized foods,363,353,0.92,2025-08-26 15:49:15
BABHOM13,10,80,27760,BABY PRODUCTS,Homogenized foods,347,288,1.72,2025-08-26 15:50:15
BABHOM14,10,80,36160,BABY PRODUCTS,Homogenized foods,452,447,1.03,2025-08-26 15:55:15
BABHOM15,10,150,66900,BABY PRODUCTS,Homogenized foods,446,427,2.81,2025-08-26 15:48:15
BABHOM16,10,100,43300,BABY PRODUCTS,Homogenized foods,433,319,2.43,2025-08-26 15:56:15
BABHOM17,10,150,48300,BABY PRODUCTS,Homogenized foods,322,248,2.46,2025-08-26 15:54:15
BABHOM18,10,150,70800,BABY PRODUCTS,Homogenized foods,472,399,0.95,2025-08-26 15:49:15
BABHOM19,10,100,39300,BABY PRODUCTS,Homogenized foods,393,292,2.39,2025-08-26 15:48:15
BABHOM20,10,150,87150,BABY PRODUCTS,Homogenized foods,581,534,1.75,2025-08-26 15:52:15
BABHOM21,10,80,24400,BABY PRODUCTS,Homogenized foods,305,271,1.57,2025-08-26 15:48:15
BABHOM22,10,150,51600,BABY PRODUCTS,Homogenized foods,344,327,2.44,2025-08-26 15:54:15
BABHOM23,10,80,32720,BABY PRODUCTS,Homogenized foods,409,346,2.38,2025-08-26 15:54:15
BABHOM24,10,80,32080,BABY PRODUCTS,Homogenized foods,401,289,2.45,2025-08-26 15:51:15
BABHOM25,10,100,49900,BABY PRODUCTS,Homogenized foods,499,414,1.04,2025-08-26 15:47:15
BABHOM26,10,100,54800,BABY PRODUCTS,Homogenized foods,548,532,0.92,2025-08-26 15:54:15
BABHOM27,10,100,43900,BABY PRODUCTS,Homogenized foods,439,310,1.4,2025-08-26 15:48:15
BABHOM28,10,80,39200,BABY PRODUCTS,Homogenized foods,490,455,1.66,2025-08-26 15:48:15
BABHOM29,10,100,31000,BABY PRODUCTS,Homogenized foods,310,301,1.79,2025-08-26 15:51:15
BABHOM30,10,80,16960,BABY PRODUCTS,Homogenized foods,212,162,1.78,2025-08-26 15:51:15
BABHOM31,10,150,59400,BABY PRODUCTS,Homogenized foods,396,374,2.59,2025-08-26 15:50:15
BABHOM32,10,80,17440,BABY PRODUCTS,Homogenized foods,218,199,2.7,2025-08-26 15:48:15
BABHOM33,10,150,31200,BABY PRODUCTS,Homogenized foods,208,181,2.28,2025-08-26 15:55:15
BABHOM34,10,100,27100,BABY PRODUCTS,Homogenized foods,271,260,2.51,2025-08-26 15:51:15
BABHOM35,10,100,52100,BABY PRODUCTS,Homogenized foods,521,510,0.88,2025-08-26 15:49:15
BABHOM36,10,150,35250,BABY PRODUCTS,Homogenized foods,235,174,1.86,2025-08-26 15:56:15
BABHOM37,10,100,24700,BABY PRODUCTS,Homogenized foods,247,219,2.04,2025-08-26 15:56:15
BABHOM38,10,100,39600,BABY PRODUCTS,Homogenized foods,396,326,1.35,2025-08-26 15:48:15
BABHOM39,10,80,44320,BABY PRODUCTS,Homogenized foods,554,389,2.75,2025-08-26 15:52:15
BABHOM40,10,80,30960,BABY PRODUCTS,Homogenized foods,387,325,2.69,2025-08-26 15:47:15
BABHOM41,10,150,85200,BABY PRODUCTS,Homogenized foods,568,551,1.39,2025-08-26 15:47:15
BABHOM42,10,100,56000,BABY PRODUCTS,Homogenized foods,560,459,1.56,2025-08-26 15:52:15
BABHOM43,10,150,55650,BABY PRODUCTS,Homogenized foods,371,327,1.52,2025-08-26 15:48:15
BABHOM44,10,100,31100,BABY PRODUCTS,Homogenized foods,311,229,1.32,2025-08-26 15:51:15
BABHOM45,10,150,85200,BABY PRODUCTS,Homogenized foods,568,496,0.84,2025-08-26 15:52:15
BABHOM46,10,150,75150,BABY PRODUCTS,Homogenized foods,501,497,0.8,2025-08-26 15:51:15
BABHOM47,10,80,35200,BABY PRODUCTS,Homogenized foods,440,365,2.89,2025-08-26 15:56:15
BABHOM48,10,80,43120,BABY PRODUCTS,Homogenized foods,539,446,1.31,2025-08-26 15:48:15
BABHOM49,10,150,40500,BABY PRODUCTS,Homogenized foods,270,254,1.21,2025-08-26 15:56:15
BABHOM50,10,100,36400,BABY PRODUCTS,Homogenized foods,364,293,2.02,2025-08-26 15:49:15
BABHOM51,10,150,88500,BABY PRODUCTS,Homogenized foods,590,472,1.29,2025-08-26 15:49:15
BABHOM52,10,100,30700,BABY PRODUCTS,Homogenized foods,307,230,1.63,2025-08-26 15:48:15
BABHOM53,10,100,48300,BABY PRODUCTS,Homogenized foods,483,393,2.95,2025-08-26 15:55:15
BABHOM54,10,100,55100,BABY PRODUCTS,Homogenized foods,551,539,1.88,2025-08-26 15:53:15
BABHOM55,10,80,47760,BABY PRODUCTS,Homogenized foods,597,567,1.98,2025-08-26 15:54:15
BABHOM56,10,80,22160,BABY PRODUCTS,Homogenized foods,277,221,2.9,2025-08-26 15:52:15
BABHOM57,10,100,29800,BABY PRODUCTS,Homogenized foods,298,268,1.45,2025-08-26 15:54:15
BABHOM58,10,80,37600,BABY PRODUCTS,Homogenized foods,470,384,1.49,2025-08-26 15:52:15
BABHOM59,10,150,56850,BABY PRODUCTS,Homogenized foods,379,355,1.16,2025-08-26 15:51:15
BABHOM60,10,100,24900,BABY PRODUCTS,Homogenized foods,249,189,2.81,2025-08-26 15:52:15
BABHOM61,10,150,67050,BABY PRODUCTS,Homogenized foods,447,361,2.2,2025-08-26 15:48:15
BABHOM62,10,150,58050,BABY PRODUCTS,Homogenized foods,387,276,1.52,2025-08-26 15:55:15
BABHOM63,10,100,52800,BABY PRODUCTS,Homogenized foods,528,506,2.8,2025-08-26 15:52:15
BABHOM64,10,80,22240,BABY PRODUCTS,Homogenized foods,278,232,0.89,2025-08-26 15:54:15
BABHOM65,10,80,37440,BABY PRODUCTS,Homogenized foods,468,444,2.0,2025-08-26 15:56:15
BABHOM66,10,80,24400,BABY PRODUCTS,Homogenized foods,305,266,1.18,2025-08-26 15:51:15
BABHOM67,10,80,38400,BABY PRODUCTS,Homogenized foods,480,463,1.34,2025-08-26 15:54:15
BABHOM68,10,80,26960,BABY PRODUCTS,Homogenized foods,337,252,1.11,2025-08-26 15:50:15
BABHOM69,10,150,64050,BABY PRODUCTS,Homogenized foods,427,353,2.68,2025-08-26 15:49:15
BABHOM70,10,100,45000,BABY PRODUCTS,Homogenized foods,450,346,1.93,2025-08-26 15:56:15
BABHOM71,10,80,36480,BABY PRODUCTS,Homogenized foods,456,397,2.64,2025-08-26 15:51:15
BABHOM72,10,150,55050,BABY PRODUCTS,Homogenized foods,367,334,0.83,2025-08-26 15:51:15
BABHOM73,10,150,47850,BABY PRODUCTS,Homogenized foods,319,251,2.75,2025-08-26 15:49:15
BABHOM74,10,80,19040,BABY PRODUCTS,Homogenized foods,238,199,1.43,2025-08-26 15:50:15
BABHOM75,10,150,68400,BABY PRODUCTS,Homogenized foods,456,379,2.73,2025-08-26 15:54:15
BABHOM76,10,80,25120,BABY PRODUCTS,Homogenized foods,314,262,1.67,2025-08-26 15:52:15
BABHOM77,10,100,26000,BABY PRODUCTS,Homogenized foods,260,206,1.78,2025-08-26 15:51:15
BABHOM78,10,150,89100,BABY PRODUCTS,Homogenized foods,594,550,2.34,2025-08-26 15:51:15
BABHOM79,10,100,33800,BABY PRODUCTS,Homogenized foods,338,317,1.48,2025-08-26 15:49:15
BABHOM80,10,80,16320,BABY PRODUCTS,Homogenized foods,204,153,2.63,2025-08-26 15:55:15
BABHOM81,10,100,54600,BABY PRODUCTS,Homogenized foods,546,476,2.43,2025-08-26 15:50:15
BABCAR1,10,439,117652,BABY PRODUCTS,Care and hygiene,268,237,6.15,2025-08-26 15:51:15
BABCAR2,10,338,80782,BABY PRODUCTS,Care and hygiene,239,177,5.51,2025-08-26 15:51:15
BABCAR3,10,297,106326,BABY PRODUCTS,Care and hygiene,358,276,6.86,2025-08-26 15:47:15
BABCAR4,10,489,174084,BABY PRODUCTS,Care and hygiene,356,253,4.77,2025-08-26 15:53:15
BABCAR5,10,378,140994,BABY PRODUCTS,Care and hygiene,373,368,7.73,2025-08-26 15:54:15
BABCAR6,10,490,142590,BABY PRODUCTS,Care and hygiene,291,208,3.94,2025-08-26 15:47:15
BABCAR7,10,126,27594,BABY PRODUCTS,Care and hygiene,219,180,4.44,2025-08-26 15:53:15
BABCAR8,10,135,47385,BABY PRODUCTS,Care and hygiene,351,303,3.49,2025-08-26 15:52:15
BABCAR9,10,291,92247,BABY PRODUCTS,Care and hygiene,317,316,3.14,2025-08-26 15:56:15
BABCAR10,10,168,32088,BABY PRODUCTS,Care and hygiene,191,187,3.28,2025-08-26 15:50:15
BABCAR11,10,154,26180,BABY PRODUCTS,Care and hygiene,170,141,7.06,2025-08-26 15:56:15
BABCAR12,10,435,87000,BABY PRODUCTS,Care and hygiene,200,151,7.9,2025-08-26 15:52:15
BABCAR13,10,218,59514,BABY PRODUCTS,Care and hygiene,273,203,5.13,2025-08-26 15:50:15
BABCAR14,10,253,76406,BABY PRODUCTS,Care and hygiene,302,250,6.72,2025-08-26 15:48:15
BABCAR15,10,166,62914,BABY PRODUCTS,Care and hygiene,379,317,3.56,2025-08-26 15:51:15
BABCAR16,10,133,45087,BABY PRODUCTS,Care and hygiene,339,290,4.98,2025-08-26 15:54:15
BABCAR17,10,268,49848,BABY PRODUCTS,Care and hygiene,186,131,7.55,2025-08-26 15:47:15
BABCAR18,10,102,24786,BABY PRODUCTS,Care and hygiene,243,237,7.04,2025-08-26 15:50:15
BABCAR19,10,386,120046,BABY PRODUCTS,Care and hygiene,311,297,6.95,2025-08-26 15:50:15
BABCAR20,10,490,195510,BABY PRODUCTS,Care and hygiene,399,382,7.01,2025-08-26 15:53:15
BABCAR21,10,160,32480,BABY PRODUCTS,Care and hygiene,203,151,4.23,2025-08-26 15:53:15
BABCAR22,10,323,125324,BABY PRODUCTS,Care and hygiene,388,282,7.59,2025-08-26 15:56:15
BABCAR23,10,109,40003,BABY PRODUCTS,Care and hygiene,367,284,3.32,2025-08-26 15:48:15
BABCAR24,10,325,125450,BABY PRODUCTS,Care and hygiene,386,281,6.29,2025-08-26 15:50:15
BABCAR25,10,225,38250,BABY PRODUCTS,Care and hygiene,170,134,3.83,2025-08-26 15:49:15
BABCAR26,10,196,57428,BABY PRODUCTS,Care and hygiene,293,250,3.58,2025-08-26 15:47:15
BABCAR27,10,290,44080,BABY PRODUCTS,Care and hygiene,152,112,6.12,2025-08-26 15:55:15
BABCAR28,10,406,109620,BABY PRODUCTS,Care and hygiene,270,215,6.04,2025-08-26 15:49:15
BABCAR29,10,155,45415,BABY PRODUCTS,Care and hygiene,293,289,5.73,2025-08-26 15:53:15
FRUAPP1,11,131,14541,FRUITS AND VEGETABLES,Apples,111,0,2.04,2025-08-26 15:47:15
FRUAPP2,11,254,41148,FRUITS AND VEGETABLES,Apples,162,0,2.57,2025-08-26 15:51:15
FRUAPP3,11,163,22331,FRUITS AND VEGETABLES,Apples,137,0,2.2,2025-08-26 15:51:15
FRUAPP4,11,285,35055,FRUITS AND VEGETABLES,Apples,123,0,1.77,2025-08-26 15:50:15
FRUAPP5,11,135,12285,FRUITS AND VEGETABLES,Apples,91,0,2.28,2025-08-26 15:53:15
FRUAPP6,11,112,13888,FRUITS AND VEGETABLES,Apples,124,0,2.01,2025-08-26 15:49:15
FRUAPP7,11,287,29561,FRUITS AND VEGETABLES,Apples,103,0,1.54,2025-08-26 15:50:15
FRUPEA1,11,290,60900,FRUITS AND VEGETABLES,Pears,210,0,2.86,2025-08-26 15:54:15
FRUPEA2,11,173,20241,FRUITS AND VEGETABLES,Pears,117,0,3.09,2025-08-26 15:50:15
FRUPEA3,11,275,27225,FRUITS AND VEGETABLES,Pears,99,0,2.36,2025-08-26 15:56:15
FRUPEA4,11,265,21465,FRUITS AND VEGETABLES,Pears,81,0,2.3,2025-08-26 15:50:15
FRUPEA5,11,187,43571,FRUITS AND VEGETABLES,Pears,233,0,2.22,2025-08-26 15:54:15
FRUCHE1,11,42,1722,FRUITS AND VEGETABLES,Cherries,41,0,5.45,2025-08-26 15:54:15
FRUCHE2,11,46,5198,FRUITS AND VEGETABLES,Cherries,113,0,9.24,2025-08-26 15:47:15
FRUCHE3,11,41,3239,FRUITS AND VEGETABLES,Cherries,79,0,7.42,2025-08-26 15:48:15
FRUSTR1,11,33,1353,FRUITS AND VEGETABLES,Strawberries,41,0,3.92,2025-08-26 15:54:15
FRUSTR2,11,26,1430,FRUITS AND VEGETABLES,Strawberries,55,0,3.33,2025-08-26 15:53:15
FRUAPR1,11,69,4278,FRUITS AND VEGETABLES,Apricots,62,0,4.91,2025-08-26 15:51:15
FRUAPR2,11,59,6844,FRUITS AND VEGETABLES,Apricots,116,0,4.29,2025-08-26 15:51:15
FRUAPR3,11,40,4520,FRUITS AND VEGETABLES,Apricots,113,0,3.87,2025-08-26 15:50:15
FRUPLU1,11,84,3948,FRUITS AND VEGETABLES,Plums,47,0,2.56,2025-08-26 15:48:15
FRUPLU2,11,46,4738,FRUITS AND VEGETABLES,Plums,103,0,2.39,2025-08-26 15:54:15
FRUPLU3,11,74,5920,FRUITS AND VEGETABLES,Plums,80,0,2.66,2025-08-26 15:49:15
FRUYEL1,11,172,11352,FRUITS AND VEGETABLES,Yellow Peaches,66,0,4.73,2025-08-26 15:50:15
FRUYEL2,11,256,23552,FRUITS AND VEGETABLES,Yellow Peaches,92,0,3.35,2025-08-26 15:49:15
FRUYEL3,11,181,16471,FRUITS AND VEGETABLES,Yellow Peaches,91,0,3.76,2025-08-26 15:52:15
FRUYEL4,11,219,23214,FRUITS AND VEGETABLES,Yellow Peaches,106,0,3.99,2025-08-26 15:54:15
FRUGRA1,11,206,15038,FRUITS AND VEGETABLES,Grapes,73,0,3.16,2025-08-26 15:52:15
FRUGRA2,11,178,18690,FRUITS AND VEGETABLES,Grapes,105,0,4.5,2025-08-26 15:47:15
FRUGRA3,11,118,10738,FRUITS AND VEGETABLES,Grapes,91,0,3.26,2025-08-26 15:47:15
FRUBAN1,11,125,10125,FRUITS AND VEGETABLES,Bananas,81,0,1.64,2025-08-26 15:56:15
FRUBAN2,11,191,46413,FRUITS AND VEGETABLES,Bananas,243,0,1.94,2025-08-26 15:56:15
FRUBAN3,11,230,23230,FRUITS AND VEGETABLES,Bananas,101,0,1.53,2025-08-26 15:56:15
FRUKIW1,11,91,6825,FRUITS AND VEGETABLES,Kiwi,75,0,3.11,2025-08-26 15:48:15
FRUKIW2,11,82,3444,FRUITS AND VEGETABLES,Kiwi,42,0,2.86,2025-08-26 15:51:15
FRUPIN1,11,1330,30590,FRUITS AND VEGETABLES,Pineapples,23,0,4.31,2025-08-26 15:47:15
FRUPIN2,11,1572,26724,FRUITS AND VEGETABLES,Pineapples,17,0,4.62,2025-08-26 15:52:15
FRUAVO1,11,198,7722,FRUITS AND VEGETABLES,Avocados,39,0,3.96,2025-08-26 15:54:15
FRUAVO2,11,199,7562,FRUITS AND VEGETABLES,Avocados,38,0,3.85,2025-08-26 15:51:15
FRUWAT1,11,7894,39470,FRUITS AND VEGETABLES,Watermelons,5,0,1.04,2025-08-26 15:49:15
FRUMEL1,11,3915,35235,FRUITS AND VEGETABLES,Melons,9,0,2.21,2025-08-26 15:48:15
FRUMEL2,11,2212,17696,FRUITS AND VEGETABLES,Melons,8,0,2.12,2025-08-26 15:54:15
FRUBER1,11,178,6052,FRUITS AND VEGETABLES,Berries,34,0,2.15,2025-08-26 15:51:15
FRUBER2,11,59,2419,FRUITS AND VEGETABLES,Berries,41,0,2.19,2025-08-26 15:53:15
FRUBER3,11,193,5211,FRUITS AND VEGETABLES,Berries,27,0,3.35,2025-08-26 15:55:15
FRUBER4,11,206,6798,FRUITS AND VEGETABLES,Berries,33,0,3.39,2025-08-26 15:54:15
FRUBER5,11,183,3660,FRUITS AND VEGETABLES,Berries,20,0,3.9,2025-08-26 15:52:15
FRUBER6,11,129,3612,FRUITS AND VEGETABLES,Berries,28,0,3.99,2025-08-26 15:52:15
FRUPOT1,11,1857,191271,FRUITS AND VEGETABLES,Potatoes,103,0,1.45,2025-08-26 15:53:15
FRUPOT2,11,589,49476,FRUITS AND VEGETABLES,Potatoes,84,0,1.52,2025-08-26 15:53:15
FRUPOT3,11,1037,49776,FRUITS AND VEGETABLES,Potatoes,48,0,0.83,2025-08-26 15:50:15
FRUPOT4,11,1223,86833,FRUITS AND VEGETABLES,Potatoes,71,0,1.06,2025-08-26 15:49:15
FRUPOT5,11,1959,178269,FRUITS AND VEGETABLES,Potatoes,91,0,1.44,2025-08-26 15:54:15
FRUONI1,11,708,72924,FRUITS AND VEGETABLES,Onions,103,0,1.11,2025-08-26 15:56:15
FRUONI2,11,869,97328,FRUITS AND VEGETABLES,Onions,112,0,0.98,2025-08-26 15:48:15
FRUONI3,11,389,40845,FRUITS AND VEGETABLES,Onions,105,0,1.46,2025-08-26 15:53:15
FRUONI4,11,839,57052,FRUITS AND VEGETABLES,Onions,68,0,0.75,2025-08-26 15:53:15
FRUSPR1,11,147,3675,FRUITS AND VEGETABLES,Spring onions,25,0,1.67,2025-08-26 15:55:15
FRUSPR2,11,198,7326,FRUITS AND VEGETABLES,Spring onions,37,0,1.21,2025-08-26 15:49:15
FRUSPR3,11,115,3450,FRUITS AND VEGETABLES,Spring onions,30,0,1.02,2025-08-26 15:56:15
FRUCAR1,11,336,28896,FRUITS AND VEGETABLES,Carrots,86,0,1.21,2025-08-26 15:50:15
FRUCAR2,11,586,40434,FRUITS AND VEGETABLES,Carrots,69,0,2.23,2025-08-26 15:49:15
FRUCAR3,11,629,42143,FRUITS AND VEGETABLES,Carrots,67,0,2.05,2025-08-26 15:52:15
FRUCAR4,11,525,21525,FRUITS AND VEGETABLES,Carrots,41,0,2.04,2025-08-26 15:53:15
FRURAD1,11,180,4500,FRUITS AND VEGETABLES,Radishes,25,0,1.49,2025-08-26 15:49:15
FRURAD2,11,89,2403,FRUITS AND VEGETABLES,Radishes,27,0,1.77,2025-08-26 15:49:15
FRUGRE1,11,349,9074,FRUITS AND VEGETABLES,Green beans,26,0,2.84,2025-08-26 15:52:15
FRUGRE2,11,332,11952,FRUITS AND VEGETABLES,Green beans,36,0,2.68,2025-08-26 15:48:15
FRUTOM1,11,337,32689,FRUITS AND VEGETABLES,Tomatoes,97,0,1.64,2025-08-26 15:47:15
FRUTOM2,11,291,14550,FRUITS AND VEGETABLES,Tomatoes,50,0,1.86,2025-08-26 15:55:15
FRUTOM3,11,117,10764,FRUITS AND VEGETABLES,Tomatoes,92,0,2.16,2025-08-26 15:48:15
FRUTOM4,11,222,23532,FRUITS AND VEGETABLES,Tomatoes,106,0,2.73,2025-08-26 15:51:15
FRUTOM5,11,472,42952,FRUITS AND VEGETABLES,Tomatoes,91,0,2.29,2025-08-26 15:54:15
FRUTOM6,11,170,8840,FRUITS AND VEGETABLES,Tomatoes,52,0,2.61,2025-08-26 15:56:15
FRUTOM7,11,118,9794,FRUITS AND VEGETABLES,Tomatoes,83,0,2.18,2025-08-26 15:49:15
FRUTOM8,11,254,11176,FRUITS AND VEGETABLES,Tomatoes,44,0,3.2,2025-08-26 15:55:15
FRUTOM9,11,456,26904,FRUITS AND VEGETABLES,Tomatoes,59,0,3.05,2025-08-26 15:53:15
FRUTOM10,11,168,15624,FRUITS AND VEGETABLES,Tomatoes,93,0,1.86,2025-08-26 15:50:15
FRUCUC1,11,341,5115,FRUITS AND VEGETABLES,Cucumbers,15,0,1.79,2025-08-26 15:47:15
FRUPEP1,11,218,6976,FRUITS AND VEGETABLES,Peppers,32,0,3.41,2025-08-26 15:54:15
FRUPEP2,11,442,17238,FRUITS AND VEGETABLES,Peppers,39,0,2.24,2025-08-26 15:53:15
FRUPEP3,11,242,4840,FRUITS AND VEGETABLES,Peppers,20,0,2.57,2025-08-26 15:55:15
FRUEGG1,11,403,9672,FRUITS AND VEGETABLES,Eggplants,24,0,1.56,2025-08-26 15:55:15
FRUZUC1,11,298,8046,FRUITS AND VEGETABLES,Zucchini,27,0,2.67,2025-08-26 15:55:15
FRUZUC2,11,477,11925,FRUITS AND VEGETABLES,Zucchini,25,0,2.86,2025-08-26 15:52:15
FRUFEN1,11,630,15750,FRUITS AND VEGETABLES,Fennels,25,0,2.15,2025-08-26 15:51:15
FRUFEN2,11,263,7101,FRUITS AND VEGETABLES,Fennels,27,0,1.9,2025-08-26 15:48:15
FRUCEL1,11,515,8755,FRUITS AND VEGETABLES,Celery,17,0,2.4,2025-08-26 15:48:15
FRUCEL2,11,613,9808,FRUITS AND VEGETABLES,Celery,16,0,1.14,2025-08-26 15:56:15
FRUCAB1,11,1045,13585,FRUITS AND VEGETABLES,Cabbages,13,0,1.08,2025-08-26 15:53:15
FRUCAB2,11,1133,18128,FRUITS AND VEGETABLES,Cabbages,16,0,1.15,2025-08-26 15:51:15
FRUCAB3,11,1462,11696,FRUITS AND VEGETABLES,Cabbages,8,0,1.45,2025-08-26 15:51:15
FRUCAB4,11,1382,13820,FRUITS AND VEGETABLES,Cabbages,10,0,1.72,2025-08-26 15:54:15
FRUBRO1,11,608,7904,FRUITS AND VEGETABLES,Broccoli,13,0,2.7,2025-08-26 15:48:15
FRUBRO2,11,646,12920,FRUITS AND VEGETABLES,Broccoli,20,0,2.91,2025-08-26 15:50:15
FRUPUM1,11,2108,8432,FRUITS AND VEGETABLES,Pumpkins,4,0,1.54,2025-08-26 15:51:15
FRUPUM2,11,4203,16812,FRUITS AND VEGETABLES,Pumpkins,4,0,1.5,2025-08-26 15:47:15
FRUBEE1,11,268,6432,FRUITS AND VEGETABLES,Beets and chicory,24,0,2.88,2025-08-26 15:55:15
FRUBEE2,11,330,8250,FRUITS AND VEGETABLES,Beets and chicory,25,0,2.58,2025-08-26 15:52:15
FRULET1,11,461,11525,FRUITS AND VEGETABLES,Lettuce,25,0,1.29,2025-08-26 15:51:15
FRULET2,11,466,9320,FRUITS AND VEGETABLES,Lettuce,20,0,1.94,2025-08-26 15:53:15
FRULET3,11,339,6102,FRUITS AND VEGETABLES,Lettuce,18,0,1.73,2025-08-26 15:52:15
FRURAD1,11,207,4140,FRUITS AND VEGETABLES,Radicchio,20,0,1.92,2025-08-26 15:49:15
FRUORA1,11,223,38133,FRUITS AND VEGETABLES,Oranges,171,0,1.78,2025-08-26 15:47:15
FRUORA2,11,109,17549,FRUITS AND VEGETABLES,Oranges,161,0,2.22,2025-08-26 15:50:15
FRUORA3,11,211,23210,FRUITS AND VEGETABLES,Oranges,110,0,1.28,2025-08-26 15:49:15
FRUMAN1,11,142,23288,FRUITS AND VEGETABLES,Mandarins,164,0,2.08,2025-08-26 15:47:15
FRUMAN2,11,63,10647,FRUITS AND VEGETABLES,Mandarins,169,0,2.78,2025-08-26 15:52:15
FRUMAN3,11,134,27470,FRUITS AND VEGETABLES,Mandarins,205,0,2.71,2025-08-26 15:54:15
FRUGRA1,11,435,7395,FRUITS AND VEGETABLES,Grapefruits,17,0,1.35,2025-08-26 15:54:15
