shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,item_visibility,maximum_stock,current_stock,item_price,time_stamp
SWEFLA28,13,61,1037,SWEETS AND BREAKFAST,Flavors and decorations,0.159226,17,15,2.63,2025-08-25 16:03:36
SWEFLA29,13,139,2363,SWEETS AND BREAKFAST,Flavors and decorations,0.052903,17,15,3.36,2025-08-25 16:06:36
SWEFLA30,13,73,2190,SWEETS AND BREAKFAST,Flavors and decorations,0.095039,30,21,3.67,2025-08-25 16:01:36
SWEFLA31,13,44,748,SWEETS AND BREAKFAST,Flavors and decorations,0.078405,17,14,2.23,2025-08-25 16:06:36
SWECOC1,13,250,6250,SWEETS AND BREAKFAST,Cocoa powder,0.095345,25,24,2.25,2025-08-25 16:04:36
SWECOC2,13,250,7250,SWEETS AND BREAKFAST,Cocoa powder,0.15032,29,21,2.93,2025-08-25 16:05:36
SWECOC3,13,500,6500,SWEETS AND BREAKFAST,Cocoa powder,0.079977,13,9,4.11,2025-08-25 16:02:36
SWECOC4,13,500,14500,SWEETS AND BREAKFAST,Cocoa powder,0.108709,29,21,3.46,2025-08-25 16:06:36
SWECOC5,13,100,2200,SWEETS AND BREAKFAST,Cocoa powder,0.097962,22,20,2.49,2025-08-25 16:02:36
SWEPUD1,13,100,2600,SWEETS AND BREAKFAST,Puddings,0.111612,26,21,2.01,2025-08-25 16:04:36
SWEPUD2,13,100,5100,SWEETS AND BREAKFAST,Puddings,0.092858,51,41,2.05,2025-08-25 16:09:36
SWEPUD3,13,200,11800,SWEETS AND BREAKFAST,Puddings,0.189208,59,44,1.72,2025-08-25 16:08:36
SWEPUD4,13,200,9000,SWEETS AND BREAKFAST,Puddings,0.110739,45,43,1.97,2025-08-25 16:09:36
SWEPUD5,13,100,3100,SWEETS AND BREAKFAST,Puddings,0.125651,31,23,1.54,2025-08-25 16:08:36
SWEPUD6,13,50,2300,SWEETS AND BREAKFAST,Puddings,0.134485,46,33,1.68,2025-08-25 16:04:36
SWEPUD7,13,50,2600,SWEETS AND BREAKFAST,Puddings,0.054355,52,42,2.45,2025-08-25 16:09:36
SWEPUD8,13,50,2450,SWEETS AND BREAKFAST,Puddings,0.13137,49,45,1.63,2025-08-25 16:03:36
SWEPUD9,13,50,2400,SWEETS AND BREAKFAST,Puddings,0.115934,48,36,1.06,2025-08-25 16:10:36
SWEPUD10,13,200,8200,SWEETS AND BREAKFAST,Puddings,0.191125,41,30,2.02,2025-08-25 16:03:36
SWEPUD11,13,50,1500,SWEETS AND BREAKFAST,Puddings,0.122975,30,28,1.15,2025-08-25 16:02:36
SWEPUD12,13,200,9400,SWEETS AND BREAKFAST,Puddings,0.059323,47,41,1.16,2025-08-25 16:01:36
SWEPUD13,13,100,5800,SWEETS AND BREAKFAST,Puddings,0.133661,58,46,2.34,2025-08-25 16:08:36
SWESPR1,13,200,5600,SWEETS AND BREAKFAST,Spreads,0.106008,28,24,4.34,2025-08-25 16:03:36
SWESPR2,13,400,7600,SWEETS AND BREAKFAST,Spreads,0.132678,19,17,2.74,2025-08-25 16:06:36
SWESPR3,13,200,7000,SWEETS AND BREAKFAST,Spreads,0.144403,35,34,6.91,2025-08-25 16:01:36
SWESPR4,13,400,6400,SWEETS AND BREAKFAST,Spreads,0.129796,16,11,4.92,2025-08-25 16:09:36
SWESPR5,13,750,15000,SWEETS AND BREAKFAST,Spreads,0.150516,20,16,4.4,2025-08-25 16:01:36
SWESPR6,13,400,15200,SWEETS AND BREAKFAST,Spreads,0.102469,38,30,5.85,2025-08-25 16:10:36
SWESPR7,13,200,7400,SWEETS AND BREAKFAST,Spreads,0.063895,37,27,3.35,2025-08-25 16:06:36
SWESPR8,13,200,7000,SWEETS AND BREAKFAST,Spreads,0.11453,35,30,3.79,2025-08-25 16:07:36
SWESPR9,13,750,18000,SWEETS AND BREAKFAST,Spreads,0.050337,24,17,5.4,2025-08-25 16:04:36
SWESPR10,13,750,24000,SWEETS AND BREAKFAST,Spreads,0.150561,32,22,5.36,2025-08-25 16:01:36
SWESPR11,13,750,12000,SWEETS AND BREAKFAST,Spreads,0.079381,16,12,4.38,2025-08-25 16:07:36
SWESPR12,13,750,21750,SWEETS AND BREAKFAST,Spreads,0.190859,29,22,3.73,2025-08-25 16:06:36
SWESPR13,13,750,16500,SWEETS AND BREAKFAST,Spreads,0.144988,22,18,5.64,2025-08-25 16:06:36
SWESPR14,13,400,8000,SWEETS AND BREAKFAST,Spreads,0.0663,20,19,5.69,2025-08-25 16:05:36
SWESPR15,13,750,24000,SWEETS AND BREAKFAST,Spreads,0.064369,32,30,3.29,2025-08-25 16:05:36
SWESPR16,13,750,26250,SWEETS AND BREAKFAST,Spreads,0.106694,35,30,2.67,2025-08-25 16:05:36
SWESPR17,13,750,28500,SWEETS AND BREAKFAST,Spreads,0.169872,38,27,5.99,2025-08-25 16:08:36
SWESPR18,13,400,8800,SWEETS AND BREAKFAST,Spreads,0.131188,22,16,6.86,2025-08-25 16:02:36
SWESPR19,13,200,3400,SWEETS AND BREAKFAST,Spreads,0.169327,17,15,4.56,2025-08-25 16:04:36
SWESPR20,13,200,5200,SWEETS AND BREAKFAST,Spreads,0.168995,26,24,3.9,2025-08-25 16:02:36
SWESPR21,13,750,19500,SWEETS AND BREAKFAST,Spreads,0.138453,26,18,2.79,2025-08-25 16:05:36
SWESPR22,13,200,4000,SWEETS AND BREAKFAST,Spreads,0.136965,20,14,4.94,2025-08-25 16:07:36
SWESPR23,13,750,27000,SWEETS AND BREAKFAST,Spreads,0.056726,36,29,4.55,2025-08-25 16:02:36
SWESPR24,13,750,17250,SWEETS AND BREAKFAST,Spreads,0.157576,23,22,5.34,2025-08-25 16:07:36
SWESPR25,13,750,23250,SWEETS AND BREAKFAST,Spreads,0.052306,31,23,2.77,2025-08-25 16:09:36
SWECHO1,13,100,3700,SWEETS AND BREAKFAST,Chocolate bars,0.167872,37,30,2.99,2025-08-25 16:01:36
SWECHO2,13,50,1700,SWEETS AND BREAKFAST,Chocolate bars,0.05414,34,26,1.58,2025-08-25 16:02:36
SWECHO3,13,100,4600,SWEETS AND BREAKFAST,Chocolate bars,0.072142,46,42,1.63,2025-08-25 16:05:36
SWECHO4,13,50,1250,SWEETS AND BREAKFAST,Chocolate bars,0.155844,25,23,3.15,2025-08-25 16:05:36
SWECHO5,13,50,2850,SWEETS AND BREAKFAST,Chocolate bars,0.082644,57,40,3.48,2025-08-25 16:03:36
SWECHO6,13,100,2800,SWEETS AND BREAKFAST,Chocolate bars,0.124441,28,24,3.67,2025-08-25 16:03:36
SWECHO7,13,50,1550,SWEETS AND BREAKFAST,Chocolate bars,0.070759,31,22,1.52,2025-08-25 16:03:36
SWECHO8,13,200,11600,SWEETS AND BREAKFAST,Chocolate bars,0.13791,58,47,1.08,2025-08-25 16:04:36
SWECHO9,13,200,6800,SWEETS AND BREAKFAST,Chocolate bars,0.170396,34,25,3.68,2025-08-25 16:02:36
SWECHO10,13,200,10400,SWEETS AND BREAKFAST,Chocolate bars,0.094891,52,48,2.89,2025-08-25 16:08:36
SWECHO11,13,200,5600,SWEETS AND BREAKFAST,Chocolate bars,0.169089,28,24,3.98,2025-08-25 16:09:36
SWECHO12,13,200,7200,SWEETS AND BREAKFAST,Chocolate bars,0.067284,36,25,1.84,2025-08-25 16:03:36
SWECHO13,13,100,2700,SWEETS AND BREAKFAST,Chocolate bars,0.102234,27,26,2.28,2025-08-25 16:09:36
SWECHO14,13,50,2100,SWEETS AND BREAKFAST,Chocolate bars,0.118174,42,31,3.18,2025-08-25 16:02:36
SWECHO15,13,50,1800,SWEETS AND BREAKFAST,Chocolate bars,0.142264,36,27,3.08,2025-08-25 16:07:36
SWECHO16,13,100,2600,SWEETS AND BREAKFAST,Chocolate bars,0.175785,26,21,2.33,2025-08-25 16:08:36
SWECHO17,13,100,5300,SWEETS AND BREAKFAST,Chocolate bars,0.185227,53,47,2.49,2025-08-25 16:06:36
SWECHO18,13,200,11000,SWEETS AND BREAKFAST,Chocolate bars,0.090683,55,52,3.76,2025-08-25 16:05:36
SWECHO19,13,50,1500,SWEETS AND BREAKFAST,Chocolate bars,0.185532,30,26,3.05,2025-08-25 16:06:36
SWECHO20,13,200,8000,SWEETS AND BREAKFAST,Chocolate bars,0.168976,40,32,3.39,2025-08-25 16:05:36
SWECHO21,13,100,5900,SWEETS AND BREAKFAST,Chocolate bars,0.169702,59,46,3.62,2025-08-25 16:07:36
SWECHO22,13,50,1400,SWEETS AND BREAKFAST,Chocolate bars,0.160274,28,23,2.98,2025-08-25 16:10:36
SWECHO23,13,100,2300,SWEETS AND BREAKFAST,Chocolate bars,0.109265,23,20,2.24,2025-08-25 16:01:36
SWECHO24,13,50,1250,SWEETS AND BREAKFAST,Chocolate bars,0.144326,25,22,3.82,2025-08-25 16:04:36
SWECHO25,13,100,4900,SWEETS AND BREAKFAST,Chocolate bars,0.154238,49,37,1.62,2025-08-25 16:03:36
SWECHO26,13,200,4200,SWEETS AND BREAKFAST,Chocolate bars,0.08155,21,19,2.19,2025-08-25 16:06:36
SWECHO27,13,50,2000,SWEETS AND BREAKFAST,Chocolate bars,0.117013,40,34,1.93,2025-08-25 16:01:36
SWECHO28,13,50,2100,SWEETS AND BREAKFAST,Chocolate bars,0.114788,42,40,3.21,2025-08-25 16:05:36
SWECHO29,13,200,5000,SWEETS AND BREAKFAST,Chocolate bars,0.147011,25,17,2.52,2025-08-25 16:05:36
SWECHO30,13,100,3400,SWEETS AND BREAKFAST,Chocolate bars,0.084628,34,33,3.66,2025-08-25 16:08:36
SWECHO31,13,200,7200,SWEETS AND BREAKFAST,Chocolate bars,0.17892,36,29,2.01,2025-08-25 16:10:36
SWECHO32,13,100,4500,SWEETS AND BREAKFAST,Chocolate bars,0.137412,45,38,1.31,2025-08-25 16:05:36
SWECHO1,13,246,9102,SWEETS AND BREAKFAST,Chocolates,0.055119,37,25,7.69,2025-08-25 16:01:36
SWECHO2,13,185,7215,SWEETS AND BREAKFAST,Chocolates,0.145271,39,28,6.71,2025-08-25 16:02:36
SWECHO3,13,175,2975,SWEETS AND BREAKFAST,Chocolates,0.060678,17,13,5.54,2025-08-25 16:08:36
SWECHO4,13,135,3105,SWEETS AND BREAKFAST,Chocolates,0.150172,23,22,6.41,2025-08-25 16:09:36
SWECHO5,13,187,4675,SWEETS AND BREAKFAST,Chocolates,0.068846,25,24,7.29,2025-08-25 16:09:36
SWECHO6,13,125,3375,SWEETS AND BREAKFAST,Chocolates,0.179919,27,25,2.45,2025-08-25 16:08:36
SWECHO7,13,119,3094,SWEETS AND BREAKFAST,Chocolates,0.103188,26,25,5.37,2025-08-25 16:03:36
SWECHO8,13,182,4914,SWEETS AND BREAKFAST,Chocolates,0.122556,27,20,4.27,2025-08-25 16:09:36
SWECHO9,13,107,3959,SWEETS AND BREAKFAST,Chocolates,0.191245,37,35,2.76,2025-08-25 16:03:36
SWECHO10,13,257,4369,SWEETS AND BREAKFAST,Chocolates,0.192741,17,15,6.25,2025-08-25 16:09:36
SWECHO11,13,71,2769,SWEETS AND BREAKFAST,Chocolates,0.055959,39,29,2.13,2025-08-25 16:10:36
SWECHO12,13,172,3096,SWEETS AND BREAKFAST,Chocolates,0.178248,18,15,5.94,2025-08-25 16:01:36
SWECHO13,13,127,3556,SWEETS AND BREAKFAST,Chocolates,0.088627,28,25,5.57,2025-08-25 16:07:36
SWECHO14,13,227,4767,SWEETS AND BREAKFAST,Chocolates,0.075728,21,18,8.0,2025-08-25 16:09:36
SWECHO15,13,167,3507,SWEETS AND BREAKFAST,Chocolates,0.172615,21,16,4.91,2025-08-25 16:03:36
SWECHO16,13,80,1200,SWEETS AND BREAKFAST,Chocolates,0.169307,15,11,3.73,2025-08-25 16:06:36
SWECHO17,13,221,6409,SWEETS AND BREAKFAST,Chocolates,0.190146,29,26,7.05,2025-08-25 16:07:36
SWECHO18,13,248,5456,SWEETS AND BREAKFAST,Chocolates,0.165542,22,15,2.57,2025-08-25 16:03:36
SWECHO19,13,295,8555,SWEETS AND BREAKFAST,Chocolates,0.12416,29,22,3.92,2025-08-25 16:08:36
SWECHO20,13,95,2945,SWEETS AND BREAKFAST,Chocolates,0.113674,31,23,5.6,2025-08-25 16:05:36
SWECHO21,13,167,5678,SWEETS AND BREAKFAST,Chocolates,0.07128,34,28,5.69,2025-08-25 16:09:36
SWECHO22,13,180,6840,SWEETS AND BREAKFAST,Chocolates,0.080392,38,36,3.38,2025-08-25 16:06:36
SWECHO23,13,261,9396,SWEETS AND BREAKFAST,Chocolates,0.184155,36,29,4.08,2025-08-25 16:06:36
SWECHO24,13,93,2325,SWEETS AND BREAKFAST,Chocolates,0.10966,25,19,6.15,2025-08-25 16:07:36
SWECHO25,13,207,7452,SWEETS AND BREAKFAST,Chocolates,0.184925,36,31,7.69,2025-08-25 16:06:36
SWECHO26,13,187,4862,SWEETS AND BREAKFAST,Chocolates,0.064022,26,24,4.92,2025-08-25 16:09:36
SWECHO27,13,195,5655,SWEETS AND BREAKFAST,Chocolates,0.184517,29,23,7.11,2025-08-25 16:08:36
SWECHO1,13,111,2331,SWEETS AND BREAKFAST,Chocolate eggs,0.095355,21,19,4.77,2025-08-25 16:06:36
SWECHO2,13,187,5423,SWEETS AND BREAKFAST,Chocolate eggs,0.156907,29,20,3.07,2025-08-25 16:03:36
SWECHO3,13,119,1904,SWEETS AND BREAKFAST,Chocolate eggs,0.160008,16,12,4.89,2025-08-25 16:07:36
SWECHO4,13,83,1494,SWEETS AND BREAKFAST,Chocolate eggs,0.069194,18,15,4.14,2025-08-25 16:06:36
SWECHO5,13,194,4268,SWEETS AND BREAKFAST,Chocolate eggs,0.105676,22,17,1.91,2025-08-25 16:06:36
SWECHO6,13,89,1335,SWEETS AND BREAKFAST,Chocolate eggs,0.055068,15,12,3.57,2025-08-25 16:09:36
SWECHO7,13,131,3013,SWEETS AND BREAKFAST,Chocolate eggs,0.094032,23,17,2.76,2025-08-25 16:02:36
SWECHO8,13,113,3051,SWEETS AND BREAKFAST,Chocolate eggs,0.086889,27,20,1.54,2025-08-25 16:09:36
SWECHO9,13,55,1210,SWEETS AND BREAKFAST,Chocolate eggs,0.100676,22,15,1.89,2025-08-25 16:08:36
SWECHO10,13,195,3120,SWEETS AND BREAKFAST,Chocolate eggs,0.125485,16,14,3.22,2025-08-25 16:05:36
SWECER1,13,1000,44000,SWEETS AND BREAKFAST,Cereals,0.05854,44,32,3.7,2025-08-25 16:01:36
SWECER2,13,250,13500,SWEETS AND BREAKFAST,Cereals,0.199536,54,52,3.11,2025-08-25 16:08:36
SWECER3,13,250,14000,SWEETS AND BREAKFAST,Cereals,0.094852,56,44,3.2,2025-08-25 16:08:36
SWECER4,13,500,19000,SWEETS AND BREAKFAST,Cereals,0.05804,38,27,2.95,2025-08-25 16:10:36
SWECER5,13,250,8000,SWEETS AND BREAKFAST,Cereals,0.05542,32,30,5.86,2025-08-25 16:02:36
SWECER6,13,250,9000,SWEETS AND BREAKFAST,Cereals,0.091294,36,26,5.57,2025-08-25 16:09:36
SWECER7,13,1000,33000,SWEETS AND BREAKFAST,Cereals,0.161267,33,26,2.1,2025-08-25 16:04:36
SWECER8,13,1000,30000,SWEETS AND BREAKFAST,Cereals,0.066952,30,26,4.1,2025-08-25 16:01:36
SWECER9,13,250,5500,SWEETS AND BREAKFAST,Cereals,0.075959,22,16,2.8,2025-08-25 16:01:36
SWECER10,13,250,13250,SWEETS AND BREAKFAST,Cereals,0.198526,53,39,5.93,2025-08-25 16:04:36
SWECER11,13,1000,49000,SWEETS AND BREAKFAST,Cereals,0.137584,49,36,2.14,2025-08-25 16:07:36
SWECER12,13,1000,33000,SWEETS AND BREAKFAST,Cereals,0.11662,33,32,5.23,2025-08-25 16:06:36
SWECER13,13,250,6250,SWEETS AND BREAKFAST,Cereals,0.169043,25,20,3.12,2025-08-25 16:03:36
SWECER14,13,1000,43000,SWEETS AND BREAKFAST,Cereals,0.06687,43,42,4.73,2025-08-25 16:06:36
SWECER15,13,1000,45000,SWEETS AND BREAKFAST,Cereals,0.120684,45,42,2.83,2025-08-25 16:01:36
SWECER16,13,250,8250,SWEETS AND BREAKFAST,Cereals,0.197428,33,29,5.38,2025-08-25 16:09:36
SWECER17,13,1000,35000,SWEETS AND BREAKFAST,Cereals,0.1773,35,34,2.36,2025-08-25 16:02:36
SWECER18,13,250,14250,SWEETS AND BREAKFAST,Cereals,0.169553,57,56,2.93,2025-08-25 16:01:36
SWECER19,13,250,6750,SWEETS AND BREAKFAST,Cereals,0.177687,27,25,4.99,2025-08-25 16:08:36
SWECER20,13,1000,20000,SWEETS AND BREAKFAST,Cereals,0.092487,20,17,5.92,2025-08-25 16:02:36
SWECER21,13,1000,21000,SWEETS AND BREAKFAST,Cereals,0.135039,21,17,4.95,2025-08-25 16:06:36
SWECER22,13,1000,21000,SWEETS AND BREAKFAST,Cereals,0.167522,21,15,3.89,2025-08-25 16:08:36
SWECER23,13,250,14250,SWEETS AND BREAKFAST,Cereals,0.149325,57,52,2.75,2025-08-25 16:10:36
SWECER24,13,250,9250,SWEETS AND BREAKFAST,Cereals,0.160728,37,31,5.63,2025-08-25 16:10:36
SWECER25,13,250,8000,SWEETS AND BREAKFAST,Cereals,0.13386,32,23,2.1,2025-08-25 16:06:36
SWECER26,13,1000,35000,SWEETS AND BREAKFAST,Cereals,0.052612,35,28,2.32,2025-08-25 16:05:36
SWECER27,13,250,6750,SWEETS AND BREAKFAST,Cereals,0.131408,27,25,5.43,2025-08-25 16:03:36
SWECER28,13,250,11500,SWEETS AND BREAKFAST,Cereals,0.093718,46,38,5.61,2025-08-25 16:01:36
SWECER29,13,500,28000,SWEETS AND BREAKFAST,Cereals,0.189797,56,45,2.04,2025-08-25 16:09:36
SWECER30,13,1000,49000,SWEETS AND BREAKFAST,Cereals,0.193886,49,46,5.7,2025-08-25 16:04:36
SWECER31,13,1000,34000,SWEETS AND BREAKFAST,Cereals,0.124878,34,24,4.68,2025-08-25 16:09:36
SWECER32,13,250,10750,SWEETS AND BREAKFAST,Cereals,0.128164,43,36,2.25,2025-08-25 16:06:36
SWECER33,13,500,11500,SWEETS AND BREAKFAST,Cereals,0.074543,23,20,4.43,2025-08-25 16:06:36
SWECER34,13,500,13000,SWEETS AND BREAKFAST,Cereals,0.153613,26,24,5.88,2025-08-25 16:07:36
SWECER35,13,250,14000,SWEETS AND BREAKFAST,Cereals,0.085444,56,44,5.87,2025-08-25 16:04:36
SWECER36,13,500,12500,SWEETS AND BREAKFAST,Cereals,0.107228,25,19,3.98,2025-08-25 16:09:36
SWECER37,13,250,12500,SWEETS AND BREAKFAST,Cereals,0.156158,50,45,4.79,2025-08-25 16:10:36
SWECER38,13,250,9500,SWEETS AND BREAKFAST,Cereals,0.076879,38,36,4.01,2025-08-25 16:10:36
SWERUS1,13,300,5400,SWEETS AND BREAKFAST,Rusks,0.143164,18,15,2.49,2025-08-25 16:06:36
SWERUS2,13,500,13500,SWEETS AND BREAKFAST,Rusks,0.130137,27,22,1.67,2025-08-25 16:04:36
SWERUS3,13,150,3900,SWEETS AND BREAKFAST,Rusks,0.102884,26,23,1.97,2025-08-25 16:08:36
SWERUS4,13,150,2850,SWEETS AND BREAKFAST,Rusks,0.051079,19,15,1.02,2025-08-25 16:10:36
SWERUS5,13,300,4800,SWEETS AND BREAKFAST,Rusks,0.181434,16,14,1.05,2025-08-25 16:07:36
SWERUS6,13,500,19000,SWEETS AND BREAKFAST,Rusks,0.076276,38,36,1.73,2025-08-25 16:06:36
SWERUS7,13,500,18000,SWEETS AND BREAKFAST,Rusks,0.149873,36,31,1.0,2025-08-25 16:02:36
SWERUS8,13,150,2850,SWEETS AND BREAKFAST,Rusks,0.099597,19,13,2.76,2025-08-25 16:10:36
SWERUS9,13,150,2550,SWEETS AND BREAKFAST,Rusks,0.175182,17,13,1.65,2025-08-25 16:06:36
SWERUS10,13,150,3600,SWEETS AND BREAKFAST,Rusks,0.119524,24,20,1.81,2025-08-25 16:03:36
SWERUS11,13,300,8100,SWEETS AND BREAKFAST,Rusks,0.063318,27,26,1.31,2025-08-25 16:05:36
SWERUS12,13,300,7200,SWEETS AND BREAKFAST,Rusks,0.064318,24,22,2.39,2025-08-25 16:05:36
SWERUS13,13,150,3600,SWEETS AND BREAKFAST,Rusks,0.137228,24,22,2.31,2025-08-25 16:04:36
SWERUS14,13,500,12500,SWEETS AND BREAKFAST,Rusks,0.151165,25,20,1.84,2025-08-25 16:02:36
SWERUS15,13,500,11500,SWEETS AND BREAKFAST,Rusks,0.09181,23,20,2.1,2025-08-25 16:08:36
SWERUS16,13,150,4350,SWEETS AND BREAKFAST,Rusks,0.182849,29,25,1.16,2025-08-25 16:02:36
SWERUS17,13,150,4650,SWEETS AND BREAKFAST,Rusks,0.061919,31,23,1.16,2025-08-25 16:05:36
SWERUS18,13,300,8700,SWEETS AND BREAKFAST,Rusks,0.103043,29,23,2.84,2025-08-25 16:02:36
SWERUS19,13,150,3150,SWEETS AND BREAKFAST,Rusks,0.095275,21,18,1.74,2025-08-25 16:09:36
SWERUS20,13,500,15500,SWEETS AND BREAKFAST,Rusks,0.114675,31,24,2.76,2025-08-25 16:03:36
SWERUS21,13,150,2850,SWEETS AND BREAKFAST,Rusks,0.126142,19,18,2.83,2025-08-25 16:06:36
SWERUS22,13,300,5100,SWEETS AND BREAKFAST,Rusks,0.180553,17,14,1.17,2025-08-25 16:07:36
SWERUS23,13,300,6000,SWEETS AND BREAKFAST,Rusks,0.061488,20,18,1.88,2025-08-25 16:10:36
SWERUS24,13,150,3300,SWEETS AND BREAKFAST,Rusks,0.183912,22,19,1.94,2025-08-25 16:10:36
SWERUS25,13,150,3450,SWEETS AND BREAKFAST,Rusks,0.14381,23,22,1.57,2025-08-25 16:02:36
SWERUS26,13,150,4200,SWEETS AND BREAKFAST,Rusks,0.178678,28,22,2.58,2025-08-25 16:06:36
SWERUS27,13,300,5400,SWEETS AND BREAKFAST,Rusks,0.092189,18,12,1.6,2025-08-25 16:07:36
SWERUS28,13,500,14000,SWEETS AND BREAKFAST,Rusks,0.08656,28,22,2.23,2025-08-25 16:08:36
SWERUS29,13,150,3600,SWEETS AND BREAKFAST,Rusks,0.123103,24,17,2.5,2025-08-25 16:09:36
SWERUS30,13,500,8000,SWEETS AND BREAKFAST,Rusks,0.127941,16,11,1.24,2025-08-25 16:02:36
SWERUS31,13,150,3150,SWEETS AND BREAKFAST,Rusks,0.085225,21,19,2.8,2025-08-25 16:05:36
SWERUS32,13,150,5400,SWEETS AND BREAKFAST,Rusks,0.155452,36,34,2.1,2025-08-25 16:03:36
SWERUS33,13,500,17500,SWEETS AND BREAKFAST,Rusks,0.103658,35,30,1.73,2025-08-25 16:02:36
SWERUS34,13,500,13000,SWEETS AND BREAKFAST,Rusks,0.127183,26,20,2.04,2025-08-25 16:10:36
SWERUS35,13,300,8700,SWEETS AND BREAKFAST,Rusks,0.050911,29,25,1.23,2025-08-25 16:02:36
SWERUS36,13,500,18500,SWEETS AND BREAKFAST,Rusks,0.073523,37,27,2.64,2025-08-25 16:07:36
SWEMIL1,13,400,8000,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.084476,20,14,2.59,2025-08-25 16:01:36
SWEMIL2,13,400,5200,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.137537,13,9,4.29,2025-08-25 16:03:36
SWEMIL3,13,100,2800,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.110185,28,20,2.17,2025-08-25 16:05:36
SWEMIL4,13,100,1900,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.155087,19,15,2.31,2025-08-25 16:03:36
SWEMIL5,13,200,5400,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.079674,27,19,3.99,2025-08-25 16:09:36
SWEMIL6,13,100,2100,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.127501,21,17,3.11,2025-08-25 16:04:36
SWEMIL7,13,200,3600,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.105922,18,16,2.6,2025-08-25 16:01:36
SWEMIL8,13,200,3200,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.192453,16,14,3.22,2025-08-25 16:06:36
SWEMIL9,13,200,5600,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.171528,28,20,4.34,2025-08-25 16:03:36
SWEMIL10,13,100,1500,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.119258,15,13,4.46,2025-08-25 16:07:36
SWEMIL11,13,200,5000,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.198898,25,18,4.42,2025-08-25 16:03:36
SWEMIL12,13,400,8800,SWEETS AND BREAKFAST,Milk modifiers and chocolate preparations,0.145852,22,16,3.04,2025-08-25 16:04:36
SWEJAM1,13,350,10500,SWEETS AND BREAKFAST,Jams,0.051794,30,27,3.95,2025-08-25 16:02:36
SWEJAM2,13,500,19500,SWEETS AND BREAKFAST,Jams,0.090236,39,31,4.36,2025-08-25 16:01:36
SWEJAM3,13,500,11000,SWEETS AND BREAKFAST,Jams,0.116772,22,19,3.83,2025-08-25 16:04:36
SWEJAM4,13,350,7350,SWEETS AND BREAKFAST,Jams,0.147289,21,20,4.82,2025-08-25 16:01:36
SWEJAM5,13,200,4600,SWEETS AND BREAKFAST,Jams,0.103585,23,22,4.67,2025-08-25 16:01:36
SWEJAM6,13,500,16500,SWEETS AND BREAKFAST,Jams,0.081221,33,32,2.4,2025-08-25 16:07:36
SWEJAM7,13,350,8750,SWEETS AND BREAKFAST,Jams,0.192233,25,17,3.07,2025-08-25 16:07:36
SWEJAM8,13,350,10500,SWEETS AND BREAKFAST,Jams,0.123641,30,23,2.29,2025-08-25 16:05:36
SWEJAM9,13,500,9000,SWEETS AND BREAKFAST,Jams,0.196221,18,16,3.23,2025-08-25 16:06:36
SWEJAM10,13,500,19500,SWEETS AND BREAKFAST,Jams,0.118077,39,34,1.82,2025-08-25 16:02:36
SWEJAM11,13,500,9500,SWEETS AND BREAKFAST,Jams,0.124185,19,17,2.94,2025-08-25 16:04:36
SWEJAM12,13,350,5950,SWEETS AND BREAKFAST,Jams,0.09561,17,13,2.16,2025-08-25 16:01:36
SWEJAM13,13,200,5400,SWEETS AND BREAKFAST,Jams,0.175512,27,19,4.51,2025-08-25 16:03:36
SWEJAM14,13,500,18500,SWEETS AND BREAKFAST,Jams,0.119503,37,30,2.19,2025-08-25 16:10:36
SWEJAM15,13,350,12600,SWEETS AND BREAKFAST,Jams,0.177744,36,28,2.62,2025-08-25 16:06:36
SWEJAM16,13,350,12250,SWEETS AND BREAKFAST,Jams,0.149442,35,27,2.34,2025-08-25 16:09:36
SWEJAM17,13,350,10850,SWEETS AND BREAKFAST,Jams,0.159158,31,29,3.32,2025-08-25 16:06:36
SWEJAM18,13,500,11500,SWEETS AND BREAKFAST,Jams,0.188039,23,21,2.62,2025-08-25 16:08:36
SWEJAM19,13,350,10500,SWEETS AND BREAKFAST,Jams,0.135794,30,25,4.05,2025-08-25 16:03:36
SWEJAM20,13,200,5800,SWEETS AND BREAKFAST,Jams,0.062904,29,22,3.5,2025-08-25 16:03:36
SWEJAM21,13,200,7600,SWEETS AND BREAKFAST,Jams,0.079503,38,33,4.33,2025-08-25 16:01:36
SWEJAM22,13,200,6200,SWEETS AND BREAKFAST,Jams,0.194917,31,27,4.11,2025-08-25 16:04:36
SWEJAM23,13,500,19500,SWEETS AND BREAKFAST,Jams,0.111489,39,34,2.57,2025-08-25 16:10:36
SWEJAM24,13,500,8000,SWEETS AND BREAKFAST,Jams,0.061708,16,12,4.76,2025-08-25 16:01:36
