shelf_id,x,y,w,h,label,zone,aisle
SFA44,132.4,2.55,1.0,0.7,SFA44 (Snack Foods),🍫 Snacks & Sweets,1
SFA47,132.4,3.4,1.0,0.7,SFA47 (Snack Foods),🍫 Snacks & Sweets,1
SFA76,132.4,4.25,1.0,0.7,SFA76 (Snack Foods),🍫 Snacks & Sweets,1
SFA86,132.4,5.1,1.0,0.7,SFA86 (Snack Foods),🍫 Snacks & Sweets,1
SFA91,132.4,5.95,1.0,0.7,SFA91 (Snack Foods),🍫 Snacks & Sweets,1
SFA97,132.4,6.8,1.0,0.7,SFA97 (Snack Foods),🍫 Snacks & Sweets,1
SFB02,132.4,7.65,1.0,0.7,SFB02 (Snack Foods),🍫 Snacks & Sweets,1
SFB11,132.4,8.5,1.0,0.7,SFB11 (Snack Foods),🍫 Snacks & Sweets,1
SFB35,132.4,9.35,1.0,0.7,SFB35 (Snack Foods),🍫 Snacks & Sweets,1
SFB39,132.4,10.2,1.0,0.7,SFB39 (Snack Foods),🍫 Snacks & Sweets,1
SFB45,132.4,11.05,1.0,0.7,SFB45 (Snack Foods),🍫 Snacks & Sweets,1
SFB47,132.4,11.9,1.0,0.7,SFB47 (Snack Foods),🍫 Snacks & Sweets,1
SFB53,132.4,12.75,1.0,0.7,SFB53 (Snack Foods),🍫 Snacks & Sweets,1
SFB54,132.4,13.6,1.0,0.7,SFB54 (Snack Foods),🍫 Snacks & Sweets,1
SFB72,132.4,14.45,1.0,0.7,SFB72 (Snack Foods),🍫 Snacks & Sweets,1
SFB77,132.4,15.3,1.0,0.7,SFB77 (Snack Foods),🍫 Snacks & Sweets,1
SFB92,132.4,16.15,1.0,0.7,SFB92 (Snack Foods),🍫 Snacks & Sweets,1
SFC01,132.4,17.0,1.0,0.7,SFC01 (Snack Foods),🍫 Snacks & Sweets,1
SFC02,132.4,17.85,1.0,0.7,SFC02 (Snack Foods),🍫 Snacks & Sweets,1
SFC18,132.4,18.7,1.0,0.7,SFC18 (Snack Foods),🍫 Snacks & Sweets,1
SFC23,132.4,19.55,1.0,0.7,SFC23 (Snack Foods),🍫 Snacks & Sweets,1
SFC29,132.4,20.4,1.0,0.7,SFC29 (Snack Foods),🍫 Snacks & Sweets,1
SFC31,132.4,21.25,1.0,0.7,SFC31 (Snack Foods),🍫 Snacks & Sweets,1
SFC39,132.4,22.1,1.0,0.7,SFC39 (Snack Foods),🍫 Snacks & Sweets,1
SFC41,132.4,22.95,1.0,0.7,SFC41 (Snack Foods),🍫 Snacks & Sweets,1
SFC48,132.4,23.8,1.0,0.7,SFC48 (Snack Foods),🍫 Snacks & Sweets,1
SFC52,132.4,24.65,1.0,0.7,SFC52 (Snack Foods),🍫 Snacks & Sweets,1
SFC56,134.2,0.0,1.0,0.7,SFC56 (Snack Foods),🍫 Snacks & Sweets,2
SFC60,134.2,0.85,1.0,0.7,SFC60 (Snack Foods),🍫 Snacks & Sweets,2
SFC72,134.2,1.7,1.0,0.7,SFC72 (Snack Foods),🍫 Snacks & Sweets,2
SFC84,134.2,2.55,1.0,0.7,SFC84 (Snack Foods),🍫 Snacks & Sweets,2
SFC87,134.2,3.4,1.0,0.7,SFC87 (Snack Foods),🍫 Snacks & Sweets,2
SFC89,134.2,4.25,1.0,0.7,SFC89 (Snack Foods),🍫 Snacks & Sweets,2
SFC92,134.2,5.1,1.0,0.7,SFC92 (Snack Foods),🍫 Snacks & Sweets,2
SFD00,134.2,5.95,1.0,0.7,SFD00 (Snack Foods),🍫 Snacks & Sweets,2
SFD02,134.2,6.8,1.0,0.7,SFD02 (Snack Foods),🍫 Snacks & Sweets,2
SFD15,134.2,7.65,1.0,0.7,SFD15 (Snack Foods),🍫 Snacks & Sweets,2
SFD18,134.2,8.5,1.0,0.7,SFD18 (Snack Foods),🍫 Snacks & Sweets,2
SFD22,134.2,9.35,1.0,0.7,SFD22 (Snack Foods),🍫 Snacks & Sweets,2
SFD41,134.2,10.2,1.0,0.7,SFD41 (Snack Foods),🍫 Snacks & Sweets,2
SFD42,134.2,11.05,1.0,0.7,SFD42 (Snack Foods),🍫 Snacks & Sweets,2
SFD44,134.2,11.9,1.0,0.7,SFD44 (Snack Foods),🍫 Snacks & Sweets,2
SFD45,134.2,12.75,1.0,0.7,SFD45 (Snack Foods),🍫 Snacks & Sweets,2
SFD46,134.2,13.6,1.0,0.7,SFD46 (Snack Foods),🍫 Snacks & Sweets,2
SFD47,134.2,14.45,1.0,0.7,SFD47 (Snack Foods),🍫 Snacks & Sweets,2
SFD59,134.2,15.3,1.0,0.7,SFD59 (Snack Foods),🍫 Snacks & Sweets,2
SFD71,134.2,16.15,1.0,0.7,SFD71 (Snack Foods),🍫 Snacks & Sweets,2
SFD86,134.2,17.0,1.0,0.7,SFD86 (Snack Foods),🍫 Snacks & Sweets,2
SFD95,134.2,17.85,1.0,0.7,SFD95 (Snack Foods),🍫 Snacks & Sweets,2
SFE03,134.2,18.7,1.0,0.7,SFE03 (Snack Foods),🍫 Snacks & Sweets,2
SFE06,134.2,19.55,1.0,0.7,SFE06 (Snack Foods),🍫 Snacks & Sweets,2
SFE14,134.2,20.4,1.0,0.7,SFE14 (Snack Foods),🍫 Snacks & Sweets,2
SFE16,134.2,21.25,1.0,0.7,SFE16 (Snack Foods),🍫 Snacks & Sweets,2
SFE26,134.2,22.1,1.0,0.7,SFE26 (Snack Foods),🍫 Snacks & Sweets,2
SFE36,134.2,22.95,1.0,0.7,SFE36 (Snack Foods),🍫 Snacks & Sweets,2
SFE39,134.2,23.8,1.0,0.7,SFE39 (Snack Foods),🍫 Snacks & Sweets,2
SFE40,134.2,24.65,1.0,0.7,SFE40 (Snack Foods),🍫 Snacks & Sweets,2
SFE41,136.0,0.0,1.0,0.7,SFE41 (Snack Foods),🍫 Snacks & Sweets,3
SFE43,136.0,0.85,1.0,0.7,SFE43 (Snack Foods),🍫 Snacks & Sweets,3
SFE46,136.0,1.7,1.0,0.7,SFE46 (Snack Foods),🍫 Snacks & Sweets,3
SFE49,136.0,2.55,1.0,0.7,SFE49 (Snack Foods),🍫 Snacks & Sweets,3
SFE60,136.0,3.4,1.0,0.7,SFE60 (Snack Foods),🍫 Snacks & Sweets,3
SFE62,136.0,4.25,1.0,0.7,SFE62 (Snack Foods),🍫 Snacks & Sweets,3
SFE72,136.0,5.1,1.0,0.7,SFE72 (Snack Foods),🍫 Snacks & Sweets,3
SFE79,136.0,5.95,1.0,0.7,SFE79 (Snack Foods),🍫 Snacks & Sweets,3
SFE83,136.0,6.8,1.0,0.7,SFE83 (Snack Foods),🍫 Snacks & Sweets,3
SFE86,136.0,7.65,1.0,0.7,SFE86 (Snack Foods),🍫 Snacks & Sweets,3
SFE87,136.0,8.5,1.0,0.7,SFE87 (Snack Foods),🍫 Snacks & Sweets,3
SFE91,136.0,9.35,1.0,0.7,SFE91 (Snack Foods),🍫 Snacks & Sweets,3
SFF00,136.0,10.2,1.0,0.7,SFF00 (Snack Foods),🍫 Snacks & Sweets,3
SFF05,136.0,11.05,1.0,0.7,SFF05 (Snack Foods),🍫 Snacks & Sweets,3
SFF06,136.0,11.9,1.0,0.7,SFF06 (Snack Foods),🍫 Snacks & Sweets,3
SFF17,136.0,12.75,1.0,0.7,SFF17 (Snack Foods),🍫 Snacks & Sweets,3
SFF25,136.0,13.6,1.0,0.7,SFF25 (Snack Foods),🍫 Snacks & Sweets,3
SFF31,136.0,14.45,1.0,0.7,SFF31 (Snack Foods),🍫 Snacks & Sweets,3
SFF32,136.0,15.3,1.0,0.7,SFF32 (Snack Foods),🍫 Snacks & Sweets,3
SFF38,136.0,16.15,1.0,0.7,SFF38 (Snack Foods),🍫 Snacks & Sweets,3
SFF39,136.0,17.0,1.0,0.7,SFF39 (Snack Foods),🍫 Snacks & Sweets,3
SFF47,136.0,17.85,1.0,0.7,SFF47 (Snack Foods),🍫 Snacks & Sweets,3
SFF51,136.0,18.7,1.0,0.7,SFF51 (Snack Foods),🍫 Snacks & Sweets,3
SFF53,136.0,19.55,1.0,0.7,SFF53 (Snack Foods),🍫 Snacks & Sweets,3
SFF66,136.0,20.4,1.0,0.7,SFF66 (Snack Foods),🍫 Snacks & Sweets,3
SFF68,136.0,21.25,1.0,0.7,SFF68 (Snack Foods),🍫 Snacks & Sweets,3
SFF75,136.0,22.1,1.0,0.7,SFF75 (Snack Foods),🍫 Snacks & Sweets,3
SFF80,136.0,22.95,1.0,0.7,SFF80 (Snack Foods),🍫 Snacks & Sweets,3
SFF89,136.0,23.8,1.0,0.7,SFF89 (Snack Foods),🍫 Snacks & Sweets,3
SFF99,136.0,24.65,1.0,0.7,SFF99 (Snack Foods),🍫 Snacks & Sweets,3
SFG03,137.8,0.0,1.0,0.7,SFG03 (Snack Foods),🍫 Snacks & Sweets,4
SFG04,137.8,0.85,1.0,0.7,SFG04 (Snack Foods),🍫 Snacks & Sweets,4
SFG06,137.8,1.7,1.0,0.7,SFG06 (Snack Foods),🍫 Snacks & Sweets,4
SFG16,137.8,2.55,1.0,0.7,SFG16 (Snack Foods),🍫 Snacks & Sweets,4
SFG18,137.8,3.4,1.0,0.7,SFG18 (Snack Foods),🍫 Snacks & Sweets,4
SFG24,137.8,4.25,1.0,0.7,SFG24 (Snack Foods),🍫 Snacks & Sweets,4
SFG38,137.8,5.1,1.0,0.7,SFG38 (Snack Foods),🍫 Snacks & Sweets,4
SFG47,137.8,5.95,1.0,0.7,SFG47 (Snack Foods),🍫 Snacks & Sweets,4
SFG50,137.8,6.8,1.0,0.7,SFG50 (Snack Foods),🍫 Snacks & Sweets,4
SFG60,137.8,7.65,1.0,0.7,SFG60 (Snack Foods),🍫 Snacks & Sweets,4
SFG62,137.8,8.5,1.0,0.7,SFG62 (Snack Foods),🍫 Snacks & Sweets,4
SFG64,137.8,9.35,1.0,0.7,SFG64 (Snack Foods),🍫 Snacks & Sweets,4
SFG69,137.8,10.2,1.0,0.7,SFG69 (Snack Foods),🍫 Snacks & Sweets,4
SFG96,137.8,11.05,1.0,0.7,SFG96 (Snack Foods),🍫 Snacks & Sweets,4
SFG97,137.8,11.9,1.0,0.7,SFG97 (Snack Foods),🍫 Snacks & Sweets,4
SFG98,137.8,12.75,1.0,0.7,SFG98 (Snack Foods),🍫 Snacks & Sweets,4
SFH04,137.8,13.6,1.0,0.7,SFH04 (Snack Foods),🍫 Snacks & Sweets,4
SFH09,137.8,14.45,1.0,0.7,SFH09 (Snack Foods),🍫 Snacks & Sweets,4
SFH11,137.8,15.3,1.0,0.7,SFH11 (Snack Foods),🍫 Snacks & Sweets,4
SFH21,137.8,16.15,1.0,0.7,SFH21 (Snack Foods),🍫 Snacks & Sweets,4
SFH22,137.8,17.0,1.0,0.7,SFH22 (Snack Foods),🍫 Snacks & Sweets,4
SFH27,137.8,17.85,1.0,0.7,SFH27 (Snack Foods),🍫 Snacks & Sweets,4
SFH41,137.8,18.7,1.0,0.7,SFH41 (Snack Foods),🍫 Snacks & Sweets,4
SFH45,137.8,19.55,1.0,0.7,SFH45 (Snack Foods),🍫 Snacks & Sweets,4
SFH52,137.8,20.4,1.0,0.7,SFH52 (Snack Foods),🍫 Snacks & Sweets,4
SFH55,137.8,21.25,1.0,0.7,SFH55 (Snack Foods),🍫 Snacks & Sweets,4
SFH66,137.8,22.1,1.0,0.7,SFH66 (Snack Foods),🍫 Snacks & Sweets,4
SFH77,137.8,22.95,1.0,0.7,SFH77 (Snack Foods),🍫 Snacks & Sweets,4
SFH79,137.8,23.8,1.0,0.7,SFH79 (Snack Foods),🍫 Snacks & Sweets,4
SFH90,137.8,24.65,1.0,0.7,SFH90 (Snack Foods),🍫 Snacks & Sweets,4
SFI31,139.6,0.0,1.0,0.7,SFI31 (Snack Foods),🍫 Snacks & Sweets,5
SFI37,139.6,0.85,1.0,0.7,SFI37 (Snack Foods),🍫 Snacks & Sweets,5
SFI42,139.6,1.7,1.0,0.7,SFI42 (Snack Foods),🍫 Snacks & Sweets,5
SFI44,139.6,2.55,1.0,0.7,SFI44 (Snack Foods),🍫 Snacks & Sweets,5
SFI45,139.6,3.4,1.0,0.7,SFI45 (Snack Foods),🍫 Snacks & Sweets,5
SFI61,139.6,4.25,1.0,0.7,SFI61 (Snack Foods),🍫 Snacks & Sweets,5
SFI62,139.6,5.1,1.0,0.7,SFI62 (Snack Foods),🍫 Snacks & Sweets,5
SFI63,139.6,5.95,1.0,0.7,SFI63 (Snack Foods),🍫 Snacks & Sweets,5
SFI70,139.6,6.8,1.0,0.7,SFI70 (Snack Foods),🍫 Snacks & Sweets,5
SFI80,139.6,7.65,1.0,0.7,SFI80 (Snack Foods),🍫 Snacks & Sweets,5
SFI82,139.6,8.5,1.0,0.7,SFI82 (Snack Foods),🍫 Snacks & Sweets,5
SFI89,139.6,9.35,1.0,0.7,SFI89 (Snack Foods),🍫 Snacks & Sweets,5
SFI91,139.6,10.2,1.0,0.7,SFI91 (Snack Foods),🍫 Snacks & Sweets,5
SFI95,139.6,11.05,1.0,0.7,SFI95 (Snack Foods),🍫 Snacks & Sweets,5
SFI97,139.6,11.9,1.0,0.7,SFI97 (Snack Foods),🍫 Snacks & Sweets,5
SFJ15,139.6,12.75,1.0,0.7,SFJ15 (Snack Foods),🍫 Snacks & Sweets,5
SFJ25,139.6,13.6,1.0,0.7,SFJ25 (Snack Foods),🍫 Snacks & Sweets,5
SFJ32,139.6,14.45,1.0,0.7,SFJ32 (Snack Foods),🍫 Snacks & Sweets,5
SFJ40,139.6,15.3,1.0,0.7,SFJ40 (Snack Foods),🍫 Snacks & Sweets,5
SFJ43,139.6,16.15,1.0,0.7,SFJ43 (Snack Foods),🍫 Snacks & Sweets,5
SFJ48,139.6,17.0,1.0,0.7,SFJ48 (Snack Foods),🍫 Snacks & Sweets,5
SFJ54,139.6,17.85,1.0,0.7,SFJ54 (Snack Foods),🍫 Snacks & Sweets,5
SFJ55,139.6,18.7,1.0,0.7,SFJ55 (Snack Foods),🍫 Snacks & Sweets,5
SFJ63,139.6,19.55,1.0,0.7,SFJ63 (Snack Foods),🍫 Snacks & Sweets,5
SFJ68,139.6,20.4,1.0,0.7,SFJ68 (Snack Foods),🍫 Snacks & Sweets,5
SFJ71,139.6,21.25,1.0,0.7,SFJ71 (Snack Foods),🍫 Snacks & Sweets,5
SFJ77,139.6,22.1,1.0,0.7,SFJ77 (Snack Foods),🍫 Snacks & Sweets,5
SFJ85,139.6,22.95,1.0,0.7,SFJ85 (Snack Foods),🍫 Snacks & Sweets,5
SFJ98,139.6,23.8,1.0,0.7,SFJ98 (Snack Foods),🍫 Snacks & Sweets,5
SFK28,139.6,24.65,1.0,0.7,SFK28 (Snack Foods),🍫 Snacks & Sweets,5
SFK39,141.4,0.0,1.0,0.7,SFK39 (Snack Foods),🍫 Snacks & Sweets,6
SFK41,141.4,0.85,1.0,0.7,SFK41 (Snack Foods),🍫 Snacks & Sweets,6
SFK45,141.4,1.7,1.0,0.7,SFK45 (Snack Foods),🍫 Snacks & Sweets,6
SFK51,141.4,2.55,1.0,0.7,SFK51 (Snack Foods),🍫 Snacks & Sweets,6
SFK55,141.4,3.4,1.0,0.7,SFK55 (Snack Foods),🍫 Snacks & Sweets,6
SFK60,141.4,4.25,1.0,0.7,SFK60 (Snack Foods),🍫 Snacks & Sweets,6
SFK61,141.4,5.1,1.0,0.7,SFK61 (Snack Foods),🍫 Snacks & Sweets,6
SFK71,141.4,5.95,1.0,0.7,SFK71 (Snack Foods),🍫 Snacks & Sweets,6
SFK81,141.4,6.8,1.0,0.7,SFK81 (Snack Foods),🍫 Snacks & Sweets,6
SFK83,141.4,7.65,1.0,0.7,SFK83 (Snack Foods),🍫 Snacks & Sweets,6
SFK93,141.4,8.5,1.0,0.7,SFK93 (Snack Foods),🍫 Snacks & Sweets,6
SFK95,141.4,9.35,1.0,0.7,SFK95 (Snack Foods),🍫 Snacks & Sweets,6
SFL11,141.4,10.2,1.0,0.7,SFL11 (Snack Foods),🍫 Snacks & Sweets,6
SFL33,141.4,11.05,1.0,0.7,SFL33 (Snack Foods),🍫 Snacks & Sweets,6
SFL38,141.4,11.9,1.0,0.7,SFL38 (Snack Foods),🍫 Snacks & Sweets,6
SFL39,141.4,12.75,1.0,0.7,SFL39 (Snack Foods),🍫 Snacks & Sweets,6
SFL62,141.4,13.6,1.0,0.7,SFL62 (Snack Foods),🍫 Snacks & Sweets,6
SFL67,141.4,14.45,1.0,0.7,SFL67 (Snack Foods),🍫 Snacks & Sweets,6
SFL70,141.4,15.3,1.0,0.7,SFL70 (Snack Foods),🍫 Snacks & Sweets,6
SFL78,141.4,16.15,1.0,0.7,SFL78 (Snack Foods),🍫 Snacks & Sweets,6
SFL87,141.4,17.0,1.0,0.7,SFL87 (Snack Foods),🍫 Snacks & Sweets,6
SFL88,141.4,17.85,1.0,0.7,SFL88 (Snack Foods),🍫 Snacks & Sweets,6
SFL90,141.4,18.7,1.0,0.7,SFL90 (Snack Foods),🍫 Snacks & Sweets,6
SFL97,141.4,19.55,1.0,0.7,SFL97 (Snack Foods),🍫 Snacks & Sweets,6
SFM14,141.4,20.4,1.0,0.7,SFM14 (Snack Foods),🍫 Snacks & Sweets,6
SFM16,141.4,21.25,1.0,0.7,SFM16 (Snack Foods),🍫 Snacks & Sweets,6
SFM27,141.4,22.1,1.0,0.7,SFM27 (Snack Foods),🍫 Snacks & Sweets,6
SFM30,141.4,22.95,1.0,0.7,SFM30 (Snack Foods),🍫 Snacks & Sweets,6
SFM42,141.4,23.8,1.0,0.7,SFM42 (Snack Foods),🍫 Snacks & Sweets,6
SFM47,141.4,24.65,1.0,0.7,SFM47 (Snack Foods),🍫 Snacks & Sweets,6
SFM48,143.2,0.0,1.0,0.7,SFM48 (Snack Foods),🍫 Snacks & Sweets,7
SFM61,143.2,0.85,1.0,0.7,SFM61 (Snack Foods),🍫 Snacks & Sweets,7
SFM70,143.2,1.7,1.0,0.7,SFM70 (Snack Foods),🍫 Snacks & Sweets,7
SFM94,143.2,2.55,1.0,0.7,SFM94 (Snack Foods),🍫 Snacks & Sweets,7
SFM98,143.2,3.4,1.0,0.7,SFM98 (Snack Foods),🍫 Snacks & Sweets,7
SFM99,143.2,4.25,1.0,0.7,SFM99 (Snack Foods),🍫 Snacks & Sweets,7
SFN00,143.2,5.1,1.0,0.7,SFN00 (Snack Foods),🍫 Snacks & Sweets,7
SFN02,143.2,5.95,1.0,0.7,SFN02 (Snack Foods),🍫 Snacks & Sweets,7
SFN06,143.2,6.8,1.0,0.7,SFN06 (Snack Foods),🍫 Snacks & Sweets,7
SFN08,143.2,7.65,1.0,0.7,SFN08 (Snack Foods),🍫 Snacks & Sweets,7
SFN25,143.2,8.5,1.0,0.7,SFN25 (Snack Foods),🍫 Snacks & Sweets,7
SFN37,143.2,9.35,1.0,0.7,SFN37 (Snack Foods),🍫 Snacks & Sweets,7
SFN38,143.2,10.2,1.0,0.7,SFN38 (Snack Foods),🍫 Snacks & Sweets,7
SFN46,143.2,11.05,1.0,0.7,SFN46 (Snack Foods),🍫 Snacks & Sweets,7
SFN53,143.2,11.9,1.0,0.7,SFN53 (Snack Foods),🍫 Snacks & Sweets,7
SFN61,143.2,12.75,1.0,0.7,SFN61 (Snack Foods),🍫 Snacks & Sweets,7
SFN75,143.2,13.6,1.0,0.7,SFN75 (Snack Foods),🍫 Snacks & Sweets,7
SFN82,143.2,14.45,1.0,0.7,SFN82 (Snack Foods),🍫 Snacks & Sweets,7
SFN87,143.2,15.3,1.0,0.7,SFN87 (Snack Foods),🍫 Snacks & Sweets,7
SFN95,143.2,16.15,1.0,0.7,SFN95 (Snack Foods),🍫 Snacks & Sweets,7
SFO06,143.2,17.0,1.0,0.7,SFO06 (Snack Foods),🍫 Snacks & Sweets,7
SFO29,143.2,17.85,1.0,0.7,SFO29 (Snack Foods),🍫 Snacks & Sweets,7
SFO35,143.2,18.7,1.0,0.7,SFO35 (Snack Foods),🍫 Snacks & Sweets,7
SFO38,143.2,19.55,1.0,0.7,SFO38 (Snack Foods),🍫 Snacks & Sweets,7
SFO42,143.2,20.4,1.0,0.7,SFO42 (Snack Foods),🍫 Snacks & Sweets,7
SFO60,143.2,21.25,1.0,0.7,SFO60 (Snack Foods),🍫 Snacks & Sweets,7
SFO70,143.2,22.1,1.0,0.7,SFO70 (Snack Foods),🍫 Snacks & Sweets,7
SFO75,143.2,22.95,1.0,0.7,SFO75 (Snack Foods),🍫 Snacks & Sweets,7
SFO79,143.2,23.8,1.0,0.7,SFO79 (Snack Foods),🍫 Snacks & Sweets,7
SFO88,143.2,24.65,1.0,0.7,SFO88 (Snack Foods),🍫 Snacks & Sweets,7
SFO93,145.0,0.0,1.0,0.7,SFO93 (Snack Foods),🍫 Snacks & Sweets,8
SFO95,145.0,0.85,1.0,0.7,SFO95 (Snack Foods),🍫 Snacks & Sweets,8
SFO96,145.0,1.7,1.0,0.7,SFO96 (Snack Foods),🍫 Snacks & Sweets,8
SFO98,145.0,2.55,1.0,0.7,SFO98 (Snack Foods),🍫 Snacks & Sweets,8
SFP18,145.0,3.4,1.0,0.7,SFP18 (Snack Foods),🍫 Snacks & Sweets,8
SFP22,145.0,4.25,1.0,0.7,SFP22 (Snack Foods),🍫 Snacks & Sweets,8
SFP44,145.0,5.1,1.0,0.7,SFP44 (Snack Foods),🍫 Snacks & Sweets,8
SFP63,145.0,5.95,1.0,0.7,SFP63 (Snack Foods),🍫 Snacks & Sweets,8
SFP68,145.0,6.8,1.0,0.7,SFP68 (Snack Foods),🍫 Snacks & Sweets,8
SFP69,145.0,7.65,1.0,0.7,SFP69 (Snack Foods),🍫 Snacks & Sweets,8
SFP74,145.0,8.5,1.0,0.7,SFP74 (Snack Foods),🍫 Snacks & Sweets,8
SFP80,145.0,9.35,1.0,0.7,SFP80 (Snack Foods),🍫 Snacks & Sweets,8
SFP89,145.0,10.2,1.0,0.7,SFP89 (Snack Foods),🍫 Snacks & Sweets,8
SFQ00,145.0,11.05,1.0,0.7,SFQ00 (Snack Foods),🍫 Snacks & Sweets,8
SFQ22,145.0,11.9,1.0,0.7,SFQ22 (Snack Foods),🍫 Snacks & Sweets,8
SFQ41,145.0,12.75,1.0,0.7,SFQ41 (Snack Foods),🍫 Snacks & Sweets,8
SFQ47,145.0,13.6,1.0,0.7,SFQ47 (Snack Foods),🍫 Snacks & Sweets,8
SFQ48,145.0,14.45,1.0,0.7,SFQ48 (Snack Foods),🍫 Snacks & Sweets,8
SFQ76,145.0,15.3,1.0,0.7,SFQ76 (Snack Foods),🍫 Snacks & Sweets,8
SFQ77,145.0,16.15,1.0,0.7,SFQ77 (Snack Foods),🍫 Snacks & Sweets,8
SFQ78,145.0,17.0,1.0,0.7,SFQ78 (Snack Foods),🍫 Snacks & Sweets,8
SFQ79,145.0,17.85,1.0,0.7,SFQ79 (Snack Foods),🍫 Snacks & Sweets,8
SFQ85,145.0,18.7,1.0,0.7,SFQ85 (Snack Foods),🍫 Snacks & Sweets,8
SFQ86,145.0,19.55,1.0,0.7,SFQ86 (Snack Foods),🍫 Snacks & Sweets,8
SFQ88,145.0,20.4,1.0,0.7,SFQ88 (Snack Foods),🍫 Snacks & Sweets,8
SFR11,145.0,21.25,1.0,0.7,SFR11 (Snack Foods),🍫 Snacks & Sweets,8
SFR24,145.0,22.1,1.0,0.7,SFR24 (Snack Foods),🍫 Snacks & Sweets,8
SFR26,145.0,22.95,1.0,0.7,SFR26 (Snack Foods),🍫 Snacks & Sweets,8
SFR28,145.0,23.8,1.0,0.7,SFR28 (Snack Foods),🍫 Snacks & Sweets,8
SFR42,145.0,24.65,1.0,0.7,SFR42 (Snack Foods),🍫 Snacks & Sweets,8
SFR46,146.8,0.0,1.0,0.7,SFR46 (Snack Foods),🍫 Snacks & Sweets,9
SFR47,146.8,0.85,1.0,0.7,SFR47 (Snack Foods),🍫 Snacks & Sweets,9
SFR51,146.8,1.7,1.0,0.7,SFR51 (Snack Foods),🍫 Snacks & Sweets,9
SFR54,146.8,2.55,1.0,0.7,SFR54 (Snack Foods),🍫 Snacks & Sweets,9
SFR57,146.8,3.4,1.0,0.7,SFR57 (Snack Foods),🍫 Snacks & Sweets,9
SFR60,146.8,4.25,1.0,0.7,SFR60 (Snack Foods),🍫 Snacks & Sweets,9
SFR61,146.8,5.1,1.0,0.7,SFR61 (Snack Foods),🍫 Snacks & Sweets,9
SFR67,146.8,5.95,1.0,0.7,SFR67 (Snack Foods),🍫 Snacks & Sweets,9
SFR79,146.8,6.8,1.0,0.7,SFR79 (Snack Foods),🍫 Snacks & Sweets,9
SFR80,146.8,7.65,1.0,0.7,SFR80 (Snack Foods),🍫 Snacks & Sweets,9
SFR82,146.8,8.5,1.0,0.7,SFR82 (Snack Foods),🍫 Snacks & Sweets,9
SFR83,146.8,9.35,1.0,0.7,SFR83 (Snack Foods),🍫 Snacks & Sweets,9
SFS07,146.8,10.2,1.0,0.7,SFS07 (Snack Foods),🍫 Snacks & Sweets,9
SFS14,146.8,11.05,1.0,0.7,SFS14 (Snack Foods),🍫 Snacks & Sweets,9
SFS17,146.8,11.9,1.0,0.7,SFS17 (Snack Foods),🍫 Snacks & Sweets,9
SFS19,146.8,12.75,1.0,0.7,SFS19 (Snack Foods),🍫 Snacks & Sweets,9
SFS20,146.8,13.6,1.0,0.7,SFS20 (Snack Foods),🍫 Snacks & Sweets,9
SFS22,146.8,14.45,1.0,0.7,SFS22 (Snack Foods),🍫 Snacks & Sweets,9
SFS41,146.8,15.3,1.0,0.7,SFS41 (Snack Foods),🍫 Snacks & Sweets,9
SFS58,146.8,16.15,1.0,0.7,SFS58 (Snack Foods),🍫 Snacks & Sweets,9
SFS62,146.8,17.0,1.0,0.7,SFS62 (Snack Foods),🍫 Snacks & Sweets,9
SFS65,146.8,17.85,1.0,0.7,SFS65 (Snack Foods),🍫 Snacks & Sweets,9
SFS72,146.8,18.7,1.0,0.7,SFS72 (Snack Foods),🍫 Snacks & Sweets,9
SFS77,146.8,19.55,1.0,0.7,SFS77 (Snack Foods),🍫 Snacks & Sweets,9
SFS81,146.8,20.4,1.0,0.7,SFS81 (Snack Foods),🍫 Snacks & Sweets,9
SFS84,146.8,21.25,1.0,0.7,SFS84 (Snack Foods),🍫 Snacks & Sweets,9
SFS87,146.8,22.1,1.0,0.7,SFS87 (Snack Foods),🍫 Snacks & Sweets,9
SFS89,146.8,22.95,1.0,0.7,SFS89 (Snack Foods),🍫 Snacks & Sweets,9
SFT06,146.8,23.8,1.0,0.7,SFT06 (Snack Foods),🍫 Snacks & Sweets,9
SFT09,146.8,24.65,1.0,0.7,SFT09 (Snack Foods),🍫 Snacks & Sweets,9
SFT10,148.6,0.0,1.0,0.7,SFT10 (Snack Foods),🍫 Snacks & Sweets,10
SFT39,148.6,0.85,1.0,0.7,SFT39 (Snack Foods),🍫 Snacks & Sweets,10
SFT43,148.6,1.7,1.0,0.7,SFT43 (Snack Foods),🍫 Snacks & Sweets,10
SFT48,148.6,2.55,1.0,0.7,SFT48 (Snack Foods),🍫 Snacks & Sweets,10
SFT66,148.6,3.4,1.0,0.7,SFT66 (Snack Foods),🍫 Snacks & Sweets,10
SFT71,148.6,4.25,1.0,0.7,SFT71 (Snack Foods),🍫 Snacks & Sweets,10
SFT75,148.6,5.1,1.0,0.7,SFT75 (Snack Foods),🍫 Snacks & Sweets,10
SFT80,148.6,5.95,1.0,0.7,SFT80 (Snack Foods),🍫 Snacks & Sweets,10
SFT81,148.6,6.8,1.0,0.7,SFT81 (Snack Foods),🍫 Snacks & Sweets,10
SFT85,148.6,7.65,1.0,0.7,SFT85 (Snack Foods),🍫 Snacks & Sweets,10
SFT89,148.6,8.5,1.0,0.7,SFT89 (Snack Foods),🍫 Snacks & Sweets,10
