Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,initial_stock,current_stock
DRD25,6.135,0.079094835,Soft Drinks,114.4,1859,823
DRF01,5.655,0.175793413,Soft Drinks,146.9,1092,931
FDF39,14.85,0.019495051,Dairy,261.3,1013,693
FDP01,20.75,0.063313974,Breakfast,153.8,1701,1002
FDB10,10.0,0.0674819,Snack Foods,234.9,895,658
FDY14,10.3,0.070026951,Dairy,263.6,870,779
FDR57,5.675,0.023496967,Snack Foods,156.1,1357,10
NCH29,5.51,0.0,Health and Hygiene,99.0,1290,1279
FDJ45,17.75,0.073559521,Seafood,33.9,1157,395
FDZ48,17.75,0.07626905,Baking Goods,113.2,1841,730
FDV44,8.365,0.039925235,Fruits and Vegetables,189.2,1235,408
FDR01,11.68809968,0.093883945,Canned,200.5,1892,361
FDZ57,10.0,0.03773288,Snack Foods,128.3,883,258
FDI08,18.2,0.066400129,Fruits and Vegetables,250.1,561,2
DRA24,19.35,0.039920687,Soft Drinks,163.4,1004,83
FDS39,11.68809968,0.022351808,Meat,143.8,738,155
NCL31,7.39,0.120180894,Others,141.4,694,662
FDD34,7.945,0.015900971,Snack Foods,163.8,1177,706
FDC34,16.0,0.172759093,Snack Foods,157.1,1745,471
NCK05,20.1,0.077454252,Health and Hygiene,59.3,560,423
FDB32,20.6,0.039255412,Fruits and Vegetables,94.5,1652,133
FDC03,8.575,0.072252888,Dairy,196.6,1489,787
FDO19,17.7,0.016664252,Fruits and Vegetables,47.9,1184,906
FDZ28,20.0,0.086187886,Frozen Foods,125.5,655,379
FDK28,5.695,0.109784056,Frozen Foods,256.1,1901,666
NCU30,5.11,0.0,Household,164.7,1422,276
FDV57,15.25,0.0,Snack Foods,178.2,1367,1259
FDB02,11.68809968,0.029023048,Canned,177.8,1402,881
FDD52,18.25,0.183142346,Dairy,110.4,1498,12
FDN34,15.6,0.0,Snack Foods,170.6,1960,341
FDB50,13.0,0.153857402,Canned,76.4,1474,34
FDS55,7.02,0.081290366,Fruits and Vegetables,147.4,1730,558
FDR21,19.7,0.066935459,Snack Foods,177.5,887,213
NCD07,9.1,0.055514919,Household,112.6,1386,404
FDO11,8.0,0.050657232,Breads,249.9,1337,657
NCC54,17.75,0.098108957,Health and Hygiene,240.9,1863,158
FDV35,19.5,0.128405328,Breads,156.4,839,636
NCU29,7.685,0.025477448,Health and Hygiene,145.3,703,109
NCZ53,9.6,0.040969757,Health and Hygiene,188.7,660,548
DRE03,19.6,0.040550868,Dairy,45.6,891,788
FDZ09,17.6,0.175545889,Snack Foods,163.7,1268,984
FDE40,15.6,0.099344826,Dairy,63.6,1074,278
NCS18,12.65,0.042276746,Household,108.5,1033,478
FDX24,11.68809968,0.013861607,Baking Goods,94.4,1593,110
FDS34,11.68809968,0.076387367,Snack Foods,112.2,1392,430
NCS53,14.5,0.08996026,Health and Hygiene,159.6,904,541
FDH38,6.425,0.010480751,Canned,116.6,1107,359
DRM35,9.695,0.070587419,Hard Drinks,176.9,1327,371
DRI25,19.6,0.03387323,Soft Drinks,56.2,1643,1238
NCP06,20.7,0.039238384,Household,152.8,1189,1038
FDT02,12.6,0.024331586,Dairy,35.0,1401,954
NCP14,8.275,0.110197977,Household,104.2,1740,258
NCD43,11.68809968,0.028048877,Household,106.2,555,462
FDP20,19.85,0.045631231,Fruits and Vegetables,128.1,865,119
FDK04,7.36,0.087559621,Frozen Foods,55.3,954,912
FDQ15,20.35,0.252865979,Meat,82.7,603,127
FDE11,17.7,0.135306012,Starchy Foods,183.8,576,522
FDN01,11.68809968,0.126760908,Breakfast,176.9,729,687
FDC29,8.39,0.024201084,Frozen Foods,112.6,1781,1668
FDC48,9.195,0.015856295,Baking Goods,81.7,1787,324
DRF27,8.93,0.028411899,Dairy,152.3,830,319
NCB55,15.7,0.160529322,Household,59.3,1705,1529
NCX30,16.7,0.026771204,Household,246.4,1392,1073
DRN36,11.68809968,0.049934854,Soft Drinks,95.1,1187,68
FDP08,20.5,0.113045883,Fruits and Vegetables,194.1,526,390
NCD31,11.68809968,0.015359722,Household,163.8,1799,382
FDK45,11.65,0.034049703,Seafood,112.3,798,15
DRE49,20.75,0.02128304,Soft Drinks,153.5,1456,845
FDU52,11.68809968,0.063462048,Frozen Foods,157.6,1298,868
FDD53,16.2,0.074019393,Frozen Foods,41.7,1614,567
FDF11,10.195,0.017666978,Starchy Foods,239.5,979,616
NCR30,11.68809968,0.124299531,Household,73.5,1072,131
FDD03,13.3,0.079739853,Dairy,233.0,957,559
FDF09,6.215,0.012167793,Fruits and Vegetables,37.5,1974,1271
FDS33,6.67,0.0,Snack Foods,90.6,864,272
FDK03,12.6,0.074338562,Dairy,255.5,1358,483
FDD29,12.15,0.018407033,Frozen Foods,254.8,850,549
FDD02,16.6,0.050369191,Canned,117.2,1923,356
FDF29,11.68809968,0.019837655,Frozen Foods,128.1,752,751
FDP59,20.85,0.056465714,Breads,103.7,1280,1071
NCN17,11.0,0.054928641,Health and Hygiene,101.7,1302,1033
NCM55,15.6,0.066829875,Others,185.6,1511,232
FDD39,11.68809968,0.122832172,Dairy,217.7,958,35
FDS02,10.195,0.146692433,Dairy,194.6,1416,412
FDN16,12.6,0.062827447,Frozen Foods,105.1,998,461
FDM21,20.2,0.064464147,Snack Foods,255.8,1449,1027
FDJ04,18.0,0.124959013,Frozen Foods,116.5,1007,43
FDT50,6.75,0.0,Dairy,96.8,1827,567
FDM27,12.35,0.15911489,Meat,158.2,1000,553
FDT19,7.59,0.145335007,Fruits and Vegetables,173.1,1302,1278
FDQ39,14.8,0.081168135,Meat,190.6,1097,739
NCU30,5.11,0.034874689,Household,161.7,665,113
FDY27,6.38,0.031898175,Dairy,177.4,1938,1772
FDW14,8.3,0.038211537,Dairy,87.7,961,396
FDJ21,16.7,0.03874616,Snack Foods,143.8,1419,1197
FDX47,11.68809968,0.03443677,Breads,139.6,613,254
FDK56,9.695,0.130261652,Fruits and Vegetables,185.3,1956,465
NCN05,8.235,0.014456938,Health and Hygiene,184.8,1491,1300
FDC26,10.195,0.126383094,Canned,112.2,1879,1487
FDT14,10.695,0.127620811,Dairy,119.2,706,501
FDS36,8.38,0.046878474,Baking Goods,109.9,1758,440
FDR48,11.65,0.220111117,Baking Goods,153.0,1965,68
FDM04,9.195,0.0471117,Frozen Foods,52.1,1878,1532
FDZ37,8.1,0.019768503,Canned,88.6,1014,325
FDE46,18.6,0.015858893,Snack Foods,152.9,1731,66
NCQ53,17.6,0.018905326,Health and Hygiene,234.7,1208,303
NCN42,20.25,0.014280554,Household,148.0,1648,971
DRH11,5.98,0.075675438,Hard Drinks,53.4,637,483
NCI42,18.75,0.010381661,Household,207.9,838,547
FDT07,5.82,0.077475884,Fruits and Vegetables,255.3,1036,148
DRL60,8.52,0.02705936,Soft Drinks,153.4,567,26
FDG20,15.5,0.126199917,Fruits and Vegetables,178.4,882,583
FDF56,16.7,0.119462225,Fruits and Vegetables,182.8,518,247
FDV33,9.6,0.027454997,Snack Foods,258.1,1182,1124
NCF31,9.13,0.051928034,Household,151.4,1973,701
FDD59,10.5,0.0,Starchy Foods,78.3,573,95
FDQ52,17.0,0.119570595,Frozen Foods,249.7,1072,281
FDP09,11.68809968,0.033725743,Snack Foods,211.7,1438,321
FDK24,9.195,0.101275792,Baking Goods,46.5,1799,1419
NCA18,10.1,0.056077574,Household,117.8,1571,1301
NCE07,8.18,0.0,Household,140.5,710,528
FDM45,8.655,0.088178053,Snack Foods,122.7,1354,262
FDQ32,17.85,0.046608497,Fruits and Vegetables,122.9,1150,579
FDI34,10.65,0.085119855,Snack Foods,229.9,1493,1316
FDE14,13.65,0.031418984,Canned,99.3,1194,293
DRF37,17.25,0.084809658,Soft Drinks,261.2,1039,394
FDW44,9.5,0.035350045,Fruits and Vegetables,169.7,1714,512
FDC59,16.7,0.0,Starchy Foods,63.6,1838,920
NCI29,8.6,0.054601779,Health and Hygiene,141.1,1400,809
FDV38,19.25,0.102188428,Dairy,54.4,1279,1203
FDZ49,11.0,0.133034816,Canned,222.1,1636,919
DRD49,9.895,0.16817143,Soft Drinks,237.8,669,234
FDA02,14.0,0.029722659,Dairy,143.5,1991,951
FDX20,7.365,0.042733625,Fruits and Vegetables,227.0,1537,1360
FDS24,20.85,0.062172698,Baking Goods,90.3,787,7
FDI58,7.64,0.070704474,Snack Foods,93.4,688,442
FDQ60,11.68809968,0.191500528,Baking Goods,121.2,1413,538
FDJ27,17.7,0.122065518,Meat,103.4,1678,819
FDV27,7.97,0.04021623,Meat,90.5,1193,1114
NCL41,12.35,0.041737627,Health and Hygiene,33.1,1387,271
NCP29,8.42,0.11227101,Health and Hygiene,63.2,970,833
FDC45,11.68809968,0.135075924,Fruits and Vegetables,170.3,1598,1028
FDN33,6.305,0.12301331,Snack Foods,93.2,776,593
DRC01,5.92,0.019238942,Soft Drinks,49.9,1439,1242
FDL57,15.1,0.067212845,Snack Foods,260.2,1866,1141
NCF42,17.35,0.280164929,Household,177.6,1948,592
FDG50,7.405,0.015271793,Canned,89.9,1070,975
FDH22,6.405,0.136512858,Snack Foods,128.8,1356,114
FDO36,19.7,0.078034976,Baking Goods,178.1,1500,262
FDY04,17.7,0.042649476,Frozen Foods,162.7,1705,1329
FDZ09,17.6,0.104859135,Snack Foods,161.9,957,653
FDH28,15.85,0.110202066,Frozen Foods,39.8,1417,206
FDN32,17.5,0.01558456,Fruits and Vegetables,185.1,1332,302
DRJ37,11.68809968,0.060805497,Soft Drinks,150.8,1587,111
FDE57,9.6,0.036490369,Fruits and Vegetables,140.8,1338,1308
FDG05,11.0,0.088025298,Frozen Foods,158.1,1783,1663
FDI09,20.75,0.129864461,Seafood,240.2,692,184
DRD12,11.68809968,0.0,Soft Drinks,89.4,1115,900
FDD02,16.6,0.084176826,Canned,118.0,905,220
FDI36,12.5,0.062343432,Baking Goods,199.7,1442,1140
DRK39,7.02,0.049942926,Dairy,82.4,1220,1093
FDH44,19.1,0.025867261,Fruits and Vegetables,147.6,592,69
FDS56,5.785,0.038817121,Fruits and Vegetables,262.6,929,621
DRJ59,11.65,0.01941154,Hard Drinks,40.3,1153,426
NCA30,19.0,0.216478153,Household,190.2,1957,643
FDF17,5.19,0.042707323,Frozen Foods,197.8,1927,567
NCX18,14.15,0.0,Household,196.3,933,442
NCO53,16.2,0.175898114,Health and Hygiene,183.8,1635,600
FDT23,7.72,0.074847665,Breads,78.9,874,136
NCJ19,18.6,0.118180011,Others,56.3,1582,503
FDI05,8.35,0.127587344,Frozen Foods,76.5,1566,130
NCJ19,18.6,0.19780911,Others,55.7,706,217
NCS29,11.68809968,0.069208684,Health and Hygiene,264.1,1279,687
NCC06,19.0,0.026963909,Household,129.8,1819,170
FDJ12,8.895,0.039261947,Baking Goods,207.4,1641,1498
FDW48,18.0,0.008533716,Baking Goods,78.6,1031,611
FDX32,15.1,0.100423086,Fruits and Vegetables,144.8,1745,991
FDH02,11.68809968,0.0,Canned,91.8,665,128
FDD16,20.5,0.036353098,Frozen Foods,75.9,1142,56
FDR09,0.0,0.077348214,Snack Foods,259.8,1679,1204
FDB32,20.6,0.023548476,Fruits and Vegetables,93.4,1707,245
FDP11,15.85,0.069043044,Breads,218.7,589,143
FDG09,20.6,0.048010812,Fruits and Vegetables,187.8,1617,1074
FDF21,10.3,0.058778429,Fruits and Vegetables,187.9,512,367
NCJ19,0.0,0.117607719,Others,55.3,1472,217
FDY03,17.6,0.127412338,Meat,111.3,1304,615
FDK58,11.35,0.044945123,Snack Foods,101.0,1444,1280
FDC26,10.195,0.126579586,Canned,112.3,1241,1179
FDN15,17.5,0.016802225,Meat,139.6,1961,1588
DRH11,0.0,0.075192072,Hard Drinks,56.1,1375,441
NCK17,11.0,0.03786331,Health and Hygiene,40.9,1673,840
DRC01,5.92,0.019200003,Soft Drinks,47.8,1159,955
FDD03,13.3,0.079791176,Dairy,232.7,1531,698
NCY17,18.2,0.16334971,Health and Hygiene,45.1,1552,875
DRY23,9.395,0.109265987,Soft Drinks,42.3,795,661
FDT50,6.75,0.10821852,Dairy,96.4,1485,775
FDC38,15.7,0.122392031,Canned,133.2,1425,761
NCN06,8.39,0.20168772,Household,162.9,1139,944
FDP56,0.0,0.046259036,Fruits and Vegetables,47.5,839,809
FDW34,9.6,0.035651291,Snack Foods,244.9,1127,922
FDU07,11.1,0.059835659,Fruits and Vegetables,151.3,938,934
NCO55,12.8,0.091408076,Others,109.0,1667,24
FDL16,12.85,0.169405699,Frozen Foods,46.1,1441,805
FDT59,13.65,0.015943701,Breads,232.0,1329,763
DRF01,0.0,0.174232377,Soft Drinks,146.6,1018,59
NCS06,7.935,0.031801103,Household,261.6,1475,433
FDY13,0.0,0.052749199,Canned,75.0,1568,878
DRF36,16.1,0.039463564,Soft Drinks,190.0,1454,1089
FDV10,7.645,0.0,Snack Foods,41.8,1762,909
FDE09,8.775,0.036159635,Fruits and Vegetables,110.7,1451,564
FDC20,10.65,0.024020078,Fruits and Vegetables,57.2,1443,105
FDI58,7.64,0.071104408,Snack Foods,95.0,654,95
FDI56,7.325,0.093913607,Fruits and Vegetables,93.2,1704,1574
NCI17,8.645,0.144006886,Health and Hygiene,94.7,1738,167
NCE19,8.97,0.093159233,Household,55.8,587,41
FDA26,0.0,0.129425145,Dairy,219.3,1779,103
FDR01,5.405,0.053839714,Canned,198.7,1596,1227
FDC32,0.0,0.098629062,Fruits and Vegetables,90.6,1430,519
FDF11,10.195,0.017658634,Starchy Foods,240.2,678,281
FDH46,6.935,0.041282286,Snack Foods,103.5,711,42
FDY33,0.0,0.170186628,Snack Foods,159.0,1757,946
DRG23,8.88,0.086781204,Hard Drinks,152.3,964,109
FDY04,0.0,0.042270751,Frozen Foods,162.5,1746,1233
FDE26,9.3,0.089186275,Canned,145.4,1130,748
NCU42,9.0,0.019502965,Household,169.4,1324,830
NCO42,21.25,0.024650932,Household,146.0,1787,48
FDU25,12.35,0.026722744,Canned,59.2,1730,114
FDW02,0.0,0.037516862,Dairy,124.4,1106,502
FDS22,16.85,0.023154399,Snack Foods,43.9,1384,985
FDG57,14.7,0.072284689,Fruits and Vegetables,49.8,865,70
FDQ25,8.63,0.028391879,Canned,173.9,775,518
NCS06,7.935,0.031866022,Household,261.3,879,711
FDC29,0.0,0.024088444,Frozen Foods,112.7,1832,1359
NCZ41,19.85,0.064409056,Health and Hygiene,126.8,1791,66
FDW23,5.765,0.082012293,Baking Goods,37.5,1444,966
FDB03,17.75,0.157075658,Dairy,240.6,1587,1236
FDN25,0.0,0.107110465,Breakfast,55.6,1309,180
NCN05,8.235,0.014459672,Health and Hygiene,181.9,1873,1789
FDV43,0.0,0.076483451,Fruits and Vegetables,43.4,1424,612
FDG44,6.13,0.10234983,Fruits and Vegetables,55.0,993,862
FDS12,9.1,0.174827835,Baking Goods,127.2,1621,696
FDI52,18.7,0.104591027,Frozen Foods,121.4,1594,602
FDU12,15.5,0.075868843,Baking Goods,261.8,863,247
FDG58,10.695,0.086764795,Snack Foods,156.8,1069,358
FDA16,6.695,0.03408026,Frozen Foods,220.8,1262,248
NCD18,16.0,0.072655379,Household,229.9,775,637
FDI21,5.59,0.056555715,Snack Foods,62.6,549,515
FDW31,11.35,0.043402224,Fruits and Vegetables,197.1,1881,1111
FDB35,12.3,0.064882207,Starchy Foods,93.9,1227,662
FDK58,0.0,0.044764726,Snack Foods,102.4,1405,175
FDU14,17.75,0.034752647,Dairy,248.8,1427,722
NCP43,17.75,0.030631323,Others,178.6,1063,425
FDM20,0.0,0.0,Fruits and Vegetables,245.0,1282,770
FDT36,11.68809968,0.110735739,Baking Goods,35.3,984,923
FDW19,12.35,0.038657256,Fruits and Vegetables,110.3,1607,702
FDB29,16.7,0.052493162,Frozen Foods,113.9,1083,80
FDN39,19.35,0.065890998,Meat,167.1,1819,926
FDI02,15.7,0.114565093,Canned,112.0,735,137
FDA46,11.68809968,0.117065801,Snack Foods,196.1,555,432
FDV36,18.7,0.026450779,Baking Goods,124.9,859,469
FDE35,7.06,0.043863865,Starchy Foods,59.6,609,349
FDT46,11.35,0.0,Snack Foods,52.4,691,125
FDS21,11.68809968,0.036551446,Snack Foods,62.7,1403,1332
DRD12,6.96,0.077630199,Soft Drinks,90.9,1616,1253
FDR14,11.68809968,0.304737387,Dairy,54.7,1361,309
FDG22,11.68809968,0.041180766,Snack Foods,37.9,1067,1043
FDX58,13.15,0.043831721,Snack Foods,184.2,1583,1001
FDB40,11.68809968,0.007503372,Dairy,146.7,1149,268
FDJ36,14.5,0.214681063,Baking Goods,102.7,538,2
NCL53,7.5,0.060649825,Health and Hygiene,177.4,1572,769
NCX05,15.2,0.097258937,Health and Hygiene,114.8,1943,15
FDO21,11.6,0.009763021,Snack Foods,226.2,1136,605
NCF07,9.0,0.032152981,Household,102.0,1536,1381
FDU20,19.35,0.021439694,Fruits and Vegetables,119.7,535,132
FDK09,15.2,0.153592956,Snack Foods,228.0,600,311
FDY57,20.2,0.121231308,Snack Foods,97.6,1609,481
FDD51,11.68809968,0.119371835,Dairy,45.3,1746,894
FDA49,11.68809968,0.064607378,Canned,87.4,1861,1567
FDG33,5.365,0.14024028,Seafood,171.1,665,304
FDG35,21.2,0.0,Starchy Foods,173.7,882,268
FDC52,11.15,0.008296692,Dairy,150.7,1899,413
FDS34,19.35,0.077193256,Snack Foods,112.8,1994,24
NCY05,13.5,0.055075504,Health and Hygiene,33.4,1289,315
FDO46,9.6,0.014209811,Snack Foods,188.2,530,275
FDY20,12.5,0.081879864,Fruits and Vegetables,91.7,1898,388
FDA13,15.85,0.078540095,Canned,36.4,510,209
FDS04,10.195,0.146540889,Frozen Foods,141.8,1825,443
FDU51,20.2,0.097059596,Meat,178.6,595,426
FDK50,7.96,0.028478742,Canned,161.9,1713,1080
FDO60,20.0,0.034340926,Baking Goods,45.4,952,696
FDM13,6.425,0.063532672,Breakfast,133.1,691,565
FDU12,11.68809968,0.075384242,Baking Goods,262.8,985,720
NCG54,12.1,0.080131363,Household,170.9,1789,367
FDH40,11.6,0.132111921,Frozen Foods,82.2,1947,341
NCI06,11.68809968,0.083547515,Household,179.2,1651,303
FDA58,9.395,0.103731617,Snack Foods,237.0,737,373
FDJ02,17.2,0.025309134,Canned,147.0,1878,815
FDP21,7.42,0.0258457,Snack Foods,189.0,1635,111
FDN57,18.25,0.054223942,Snack Foods,142.0,1969,877
FDV26,11.68809968,0.075791641,Dairy,193.4,1866,1029
FDZ21,17.6,0.03928284,Snack Foods,94.6,1668,929
FDG21,11.68809968,0.145591438,Seafood,148.7,1588,702
FDF26,6.825,0.046824729,Canned,155.2,1770,845
FDC39,7.405,0.159062948,Dairy,208.9,1234,943
FDQ24,15.7,0.073966786,Baking Goods,250.6,1490,278
FDC41,15.6,0.117574554,Frozen Foods,75.7,1324,381
NCO14,9.6,0.049617765,Household,44.2,1962,1875
FDE05,11.68809968,0.032296886,Frozen Foods,144.0,605,12
FDW52,11.68809968,0.037340835,Frozen Foods,163.2,680,302
FDL36,11.68809968,0.075707087,Baking Goods,88.2,683,555
FDS04,10.195,0.146635206,Frozen Foods,139.1,725,616
NCC18,19.1,0.177545624,Household,172.4,1276,159
FDN01,8.895,0.072693696,Breakfast,175.9,1289,153
FDY02,8.945,0.146701312,Dairy,262.3,1612,753
FDV15,10.3,0.146999264,Meat,103.8,1187,180
FDC34,16.0,0.173109453,Snack Foods,155.3,1029,376
FDX10,6.385,0.124410284,Snack Foods,34.4,1894,1827
NCF19,13.0,0.035079516,Household,47.9,1471,775
FDE17,20.1,0.054763518,Frozen Foods,150.9,1435,1191
FDJ08,11.1,0.111122936,Fruits and Vegetables,189.3,1922,1237
NCN53,5.175,0.030330202,Health and Hygiene,35.5,605,149
FDC16,11.5,0.0,Dairy,88.3,1794,15
FDO15,16.75,0.008601441,Meat,73.7,1330,1114
FDQ23,11.68809968,0.024407061,Breads,102.3,1178,1143
DRF37,17.25,0.084262458,Soft Drinks,261.6,1348,252
FDN40,5.88,0.08644044,Frozen Foods,155.4,1555,1083
FDN24,11.68809968,0.112718928,Baking Goods,54.3,892,265
FDF16,7.3,0.086619573,Frozen Foods,147.6,539,408
FDH27,7.075,0.058437653,Dairy,143.0,1159,30
FDY52,6.365,0.0,Frozen Foods,59.8,1741,1044
NCH55,11.68809968,0.034504414,Household,125.2,1480,730
NCH18,9.3,0.044652785,Household,247.1,1605,288
DRC01,5.92,0.019184026,Soft Drinks,50.4,1344,497
NCO14,9.6,0.029638267,Household,42.6,700,473
DRG39,14.15,0.042180995,Dairy,52.1,946,404
DRK13,11.8,0.11507174,Soft Drinks,198.2,1951,547
FDD41,6.765,0.087437069,Frozen Foods,106.1,1561,960
FDQ19,11.68809968,0.014295564,Fruits and Vegetables,242.7,1734,131
FDX58,13.15,0.073251428,Snack Foods,181.7,943,323
FDK40,11.68809968,0.021743592,Frozen Foods,263.2,1850,857
FDI52,18.7,0.10527024,Frozen Foods,122.9,1260,1155
FDT28,13.3,0.063513272,Frozen Foods,150.0,726,520
FDH52,9.42,0.044151435,Frozen Foods,61.5,547,29
FDZ38,17.6,0.008001018,Dairy,170.4,1541,626
FDF12,8.235,0.0828941,Baking Goods,149.3,1411,1324
NCE06,11.68809968,0.091042211,Household,162.7,1962,3
FDO45,13.15,0.038011783,Snack Foods,89.7,686,324
NCS18,12.65,0.042296724,Household,106.4,844,508
NCE54,20.7,0.02695441,Household,73.2,723,236
FDB50,13.0,0.153930108,Canned,76.8,1329,15
FDZ20,16.1,0.034376537,Fruits and Vegetables,256.1,987,533
FDB11,16.0,0.060971431,Starchy Foods,226.2,1376,996
FDU22,12.35,0.0,Snack Foods,118.9,1348,955
FDY48,14.0,0.023831558,Baking Goods,103.1,1752,1253
NCP30,20.5,0.032762495,Household,40.1,1913,1130
FDD08,8.3,0.035347676,Fruits and Vegetables,38.1,1478,1412
NCG42,19.2,0.041291929,Household,130.1,1516,262
NCT30,9.1,0.080747059,Household,47.0,687,562
FDT37,14.15,0.035240817,Canned,255.5,769,64
FDU04,7.93,0.005557062,Frozen Foods,122.1,809,264
NCH30,17.1,0.067154053,Household,114.4,1655,1361
DRG37,16.2,0.019362306,Soft Drinks,154.7,1595,1324
FDS13,6.465,0.124506117,Canned,264.8,1344,377
FDQ47,7.155,0.168871496,Breads,34.4,1710,1198
FDY26,20.6,0.030504756,Dairy,212.6,985,962
FDB14,20.25,0.103142373,Canned,94.6,1714,1175
FDV45,11.68809968,0.078872251,Snack Foods,189.6,1945,475
FDR23,15.85,0.082120687,Breads,177.4,619,265
NCS29,9.0,0.069487587,Health and Hygiene,266.7,719,328
FDK33,11.68809968,0.011180843,Snack Foods,213.5,552,162
FDW24,11.68809968,0.037315469,Baking Goods,50.0,1974,437
FDR08,18.7,0.037835765,Fruits and Vegetables,111.2,1935,1366
FDB45,20.85,0.021312043,Fruits and Vegetables,104.9,1760,1390
FDW32,18.35,0.094218363,Fruits and Vegetables,84.0,1257,1222
FDN21,18.6,0.076841095,Snack Foods,162.2,1237,15
FDH56,9.8,0.063805139,Fruits and Vegetables,117.3,1219,867
FDQ07,15.1,0.087542757,Fruits and Vegetables,219.8,905,510
FDU58,11.68809968,0.028871235,Snack Foods,188.8,1107,983
FDK36,7.09,0.00720931,Baking Goods,48.1,1520,1262
NCG18,11.68809968,0.02286663,Household,102.8,921,580
FDQ26,11.68809968,0.067543727,Dairy,57.3,1211,5
DRL47,11.68809968,0.038549197,Hard Drinks,127.5,746,219
DRJ11,9.5,0.0,Hard Drinks,189.0,571,452
FDB41,19.0,0.097709541,Frozen Foods,48.7,684,432
NCA06,20.5,0.143283608,Household,37.9,505,294
NCZ41,19.85,0.064551885,Health and Hygiene,125.3,1729,1409
NCD54,21.1,0.029173031,Household,145.8,1405,618
FDM34,11.68809968,0.067120954,Snack Foods,133.0,886,294
FDL57,15.1,0.067020992,Snack Foods,260.3,1198,1141
NCD30,19.7,0.026826919,Household,98.8,1599,404
FDH17,16.2,0.01665334,Frozen Foods,97.4,1700,996
FDD57,18.1,0.022395357,Fruits and Vegetables,96.5,1326,593
FDC58,10.195,0.042113173,Snack Foods,42.5,848,565
FDX47,6.55,0.034604343,Breads,157.8,1778,751
FDC50,15.85,0.136774734,Canned,94.4,807,11
NCS53,0.0,0.089343433,Health and Hygiene,157.4,1868,1232
FDY13,12.1,0.030250132,Canned,75.3,1650,164
FDP44,16.5,0.079698503,Fruits and Vegetables,100.6,786,293
FDH60,0.0,0.141360118,Baking Goods,197.3,1265,77
FDR02,16.7,0.036933417,Dairy,109.2,1224,613
FDK48,0.0,0.037449987,Baking Goods,76.7,1261,868
FDO24,11.1,0.294948897,Baking Goods,159.1,882,811
FDE20,11.35,0.005525913,Fruits and Vegetables,168.3,1929,1822
FDM04,9.195,0.04712061,Frozen Foods,53.2,887,682
NCH07,0.0,0.162248011,Household,160.5,1024,766
DRP35,18.85,0.090867297,Hard Drinks,127.3,1138,81
FDO11,8.0,0.030264897,Breads,250.3,1437,208
NCM30,19.1,0.067295406,Household,42.0,775,444
DRF27,0.0,0.02827966,Dairy,152.2,999,970
NCR18,0.0,0.020388413,Household,44.4,1216,521
FDS48,0.0,0.027644732,Baking Goods,149.5,836,28
FDO32,6.36,0.120731024,Fruits and Vegetables,46.5,1431,1327
NCP05,19.6,0.025429614,Health and Hygiene,151.7,980,464
FDF44,0.0,0.059438787,Fruits and Vegetables,131.0,1410,627
FDX56,17.1,0.074059474,Fruits and Vegetables,209.1,1796,1513
FDE46,0.0,0.015693328,Snack Foods,150.7,1581,780
FDQ09,0.0,0.057850699,Snack Foods,113.3,1851,1451
NCB54,8.76,0.050011058,Health and Hygiene,126.7,608,558
NCV18,6.775,0.105225964,Household,84.2,1802,1382
NCG55,16.25,0.039207025,Household,116.1,827,90
FDV14,19.85,0.044489064,Dairy,89.5,814,52
FDT31,19.75,0.012437935,Fruits and Vegetables,190.0,1997,1753
DRD12,6.96,0.077350112,Soft Drinks,91.4,1634,859
FDZ40,8.935,0.040346436,Frozen Foods,53.7,1198,555
DRI11,8.26,0.057585723,Hard Drinks,113.8,1280,155
FDP23,6.71,0.03565903,Breads,218.3,1752,1
FDY02,8.945,0.087629354,Dairy,263.5,655,356
FDM03,12.65,0.0,Meat,107.9,1996,824
FDF35,15.0,0.154228739,Starchy Foods,107.4,1795,1592
DRM37,15.35,0.096943078,Soft Drinks,196.6,1386,801
NCV41,14.35,0.017065268,Health and Hygiene,109.5,1525,982
NCK53,0.0,0.0,Health and Hygiene,100.8,1257,1081
FDW23,5.765,0.082178616,Baking Goods,37.0,1221,1203
FDW12,8.315,0.035542581,Baking Goods,143.3,1412,492
FDG44,6.13,0.102171627,Fruits and Vegetables,53.8,1809,668
FDJ36,14.5,0.128235818,Baking Goods,104.1,1370,1058
FDX55,15.1,0.0552059,Fruits and Vegetables,219.4,512,74
DRG13,17.25,0.037337632,Soft Drinks,163.8,1107,943
NCD06,13.0,0.099242622,Household,46.3,997,288
FDW22,0.0,0.030143704,Snack Foods,222.0,737,370
FDD33,12.85,0.108412059,Fruits and Vegetables,233.3,1617,586
FDG24,7.975,0.014628382,Baking Goods,82.3,1861,328
