Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,initial_stock,current_stock,time_stamp
BAL64,250,0.161798604,Baking Goods,37.3,77.0,77.0,2025-07-19 20:07:59
BAC26,1000,0.148742896,Baking Goods,107.1,157.0,157.0,2025-07-19 20:07:59
SFH72,75,0.156304192,Snack Foods,256.4,149.0,149.0,2025-07-19 20:07:59
HOZ72,500,0.098603729,Household,210.7,116.0,116.0,2025-07-19 20:07:59
HHS09,500,0.097457483,Health and Hygiene,114.4,189.0,189.0,2025-07-19 20:07:59
FVU61,300,0.141997869,Fruits and Vegetables,90.6,215.0,215.0,2025-07-19 20:07:59
FVP14,200,0.103503049,Fruits and Vegetables,129.7,222.0,222.0,2025-07-19 20:07:59
DAZ63,500,0.140342195,Dairy,105.6,115.0,115.0,2025-07-19 20:07:59
HOV29,750,0.12929931,Household,178.2,141.0,141.0,2025-07-19 20:07:59
MEZ78,500,0.17133418,Meat,48.8,70.0,70.0,2025-07-19 20:07:59
CAD02,400,0.170977155,Canned,117.1,151.0,151.0,2025-07-19 20:07:59
BAX75,250,0.311090379,Baking Goods,79.2,223.0,223.0,2025-07-19 20:07:59
BAC89,250,0.103517853,Baking Goods,165.0,211.0,211.0,2025-07-19 20:07:59
CAD69,400,0.170072462,Canned,183.8,227.0,227.0,2025-07-19 20:07:59
SFN72,100,0.137441201,Snack Foods,157.7,159.0,159.0,2025-07-19 20:07:59
SFC02,50,0.144924795,Snack Foods,100.8,72.0,72.0,2025-07-19 20:07:59
FVO52,300,0.226284381,Fruits and Vegetables,163.2,160.0,160.0,2025-07-19 20:07:59
HHE04,100,0.112177581,Health and Hygiene,65.9,152.0,152.0,2025-07-19 20:07:59
SDQ83,1500,0.159304333,Soft Drinks,226.2,167.0,167.0,2025-07-19 20:07:59
FVF60,300,0.096658404,Fruits and Vegetables,216.9,193.0,193.0,2025-07-19 20:07:59
HHS42,500,0.12574524,Health and Hygiene,122.5,217.0,217.0,2025-07-19 20:07:59
DAY71,500,0.170000805,Dairy,156.0,230.0,230.0,2025-07-19 20:07:59
HHO36,500,0.148302815,Health and Hygiene,108.4,110.0,110.0,2025-07-19 20:07:59
HOO99,500,0.163941937,Household,117.0,221.0,221.0,2025-07-19 20:07:59
SFP78,30,0.099692906,Snack Foods,51.0,223.0,223.0,2025-07-19 20:07:59
DAO89,500,0.166174549,Dairy,37.5,125.0,125.0,2025-07-19 20:07:59
DAZ93,1000,0.119930029,Dairy,44.3,100.0,100.0,2025-07-19 20:07:59
DAZ17,1000,0.096000183,Dairy,43.7,175.0,175.0,2025-07-19 20:07:59
SFI81,50,0.105068444,Snack Foods,156.7,102.0,102.0,2025-07-19 20:07:59
HOG44,1500,0.16098885,Household,57.9,102.0,102.0,2025-07-19 20:07:59
BAJ18,250,0.104445322,Baking Goods,167.3,167.0,167.0,2025-07-19 20:07:59
FRT90,1000,0.159728395,Frozen Foods,34.4,105.0,105.0,2025-07-19 20:07:59
BAE69,250,0.102893121,Baking Goods,141.9,206.0,206.0,2025-07-19 20:07:59
FVJ11,1000,0.108102606,Fruits and Vegetables,233.4,126.0,126.0,2025-07-19 20:07:59
SFG08,30,0.12332588,Snack Foods,90.3,189.0,189.0,2025-07-19 20:07:59
FVC48,200,0.112584813,Fruits and Vegetables,192.0,177.0,177.0,2025-07-19 20:07:59
HON14,750,0.126244059,Household,124.6,147.0,147.0,2025-07-19 20:07:59
FVI70,500,0.104365283,Fruits and Vegetables,177.1,139.0,139.0,2025-07-19 20:07:59
DAU52,200,0.13169655,Dairy,89.4,283.0,283.0,2025-07-19 20:07:59
HOD70,500,0.19875618,Household,250.8,231.0,231.0,2025-07-19 20:07:59
BAB34,500,0.176215665,Baking Goods,158.9,257.0,257.0,2025-07-19 20:07:59
FVL05,1000,0.136008489,Fruits and Vegetables,171.7,241.0,241.0,2025-07-19 20:07:59
MEV02,1000,0.17174348,Meat,48.8,165.0,165.0,2025-07-19 20:07:59
MEU95,300,0.146767897,Meat,102.4,123.0,123.0,2025-07-19 20:07:59
SFC45,75,0.09619424,Snack Foods,210.9,236.0,236.0,2025-07-19 20:07:59
CAQ59,400,0.1263349,Canned,184.1,175.0,175.0,2025-07-19 20:07:59
BRH30,250,0.281509514,Breads,33.9,127.0,127.0,2025-07-19 20:07:59
SFN36,75,0.094741514,Snack Foods,63.1,62.0,62.0,2025-07-19 20:07:59
FRG76,600,0.115563679,Frozen Foods,96.0,172.0,172.0,2025-07-19 20:07:59
BKX70,300,0.131458247,Breakfast,90.6,169.0,169.0,2025-07-19 20:07:59
FVN13,500,0.165221717,Fruits and Vegetables,172.1,107.0,107.0,2025-07-19 20:07:59
SFY08,75,0.096212432,Snack Foods,207.3,77.0,77.0,2025-07-19 20:07:59
BRU96,250,0.190569038,Breads,138.8,81.0,81.0,2025-07-19 20:07:59
BAR30,1000,0.129783577,Baking Goods,78.2,211.0,211.0,2025-07-19 20:07:59
HHE98,250,0.153419412,Health and Hygiene,86.4,85.0,85.0,2025-07-19 20:07:59
HOE87,500,0.13504726,Household,98.6,85.0,85.0,2025-07-19 20:07:59
DAS77,1000,0.146094132,Dairy,196.2,175.0,175.0,2025-07-19 20:07:59
FVP97,1000,0.173527068,Fruits and Vegetables,92.0,216.0,216.0,2025-07-19 20:07:59
BRS03,800,0.141686037,Breads,127.0,132.0,132.0,2025-07-19 20:07:59
SDX58,1500,0.09627919,Soft Drinks,167.3,214.0,214.0,2025-07-19 20:07:59
BRE44,500,0.12888573,Breads,87.7,192.0,192.0,2025-07-19 20:07:59
HDL19,1000,0.120256303,Hard Drinks,39.3,151.0,151.0,2025-07-19 20:07:59
HDQ70,700,0.137755834,Hard Drinks,161.9,174.0,174.0,2025-07-19 20:07:59
SFJ46,100,0.100055625,Snack Foods,113.4,128.0,128.0,2025-07-19 20:07:59
FVT60,200,0.172357491,Fruits and Vegetables,50.9,128.0,128.0,2025-07-19 20:07:59
BAN46,250,0.185824165,Baking Goods,78.5,129.0,129.0,2025-07-19 20:07:59
FVB08,300,0.152988295,Fruits and Vegetables,253.7,143.0,143.0,2025-07-19 20:07:59
DAP73,500,0.143897558,Dairy,240.6,82.0,82.0,2025-07-19 20:07:59
FVF99,1000,0.1748389,Fruits and Vegetables,142.9,190.0,190.0,2025-07-19 20:07:59
FVE28,500,0.278730642,Fruits and Vegetables,63.2,253.0,253.0,2025-07-19 20:07:59
SDW24,1500,0.115500999,Soft Drinks,161.1,70.0,70.0,2025-07-19 20:07:59
FVA09,200,0.10377827,Fruits and Vegetables,175.6,85.0,85.0,2025-07-19 20:07:59
FRP66,500,0.095331433,Frozen Foods,125.6,155.0,155.0,2025-07-19 20:07:59
SFD17,30,0.105472205,Snack Foods,165.7,183.0,183.0,2025-07-19 20:07:59
CAF44,400,0.160671255,Canned,254.7,186.0,186.0,2025-07-19 20:07:59
CAN42,800,0.170548238,Canned,113.9,225.0,225.0,2025-07-19 20:07:59
SFY86,100,0.19033746,Snack Foods,159.5,184.0,184.0,2025-07-19 20:07:59
FVZ53,500,0.097127867,Fruits and Vegetables,234.5,93.0,93.0,2025-07-19 20:07:59
BAM55,250,0.11733375,Baking Goods,164.1,117.0,117.0,2025-07-19 20:07:59
CAJ62,800,0.235183205,Canned,41.5,67.0,67.0,2025-07-19 20:07:59
HDZ57,700,0.123151947,Hard Drinks,175.2,140.0,140.0,2025-07-19 20:07:59
BRW04,250,0.169137707,Breads,35.3,223.0,223.0,2025-07-19 20:07:59
MEU87,500,0.155541973,Meat,159.8,186.0,186.0,2025-07-19 20:07:59
FVU47,500,0.172596885,Fruits and Vegetables,114.9,95.0,95.0,2025-07-19 20:07:59
SFC01,30,0.118868155,Snack Foods,229.5,239.0,239.0,2025-07-19 20:07:59
SFR21,75,0.118791698,Snack Foods,230.0,110.0,110.0,2025-07-19 20:07:59
MET54,1000,0.164724567,Meat,98.4,73.0,73.0,2025-07-19 20:07:59
HHK68,100,0.174336148,Health and Hygiene,184.1,235.0,235.0,2025-07-19 20:07:59
SDR24,500,0.161182103,Soft Drinks,165.3,214.0,214.0,2025-07-19 20:07:59
FVD42,1000,0.161474419,Fruits and Vegetables,62.9,94.0,94.0,2025-07-19 20:07:59
SDY97,1500,0.306542848,Soft Drinks,147.3,79.0,79.0,2025-07-19 20:07:59
CAP05,400,0.162093059,Canned,182.5,84.0,84.0,2025-07-19 20:07:59
BAZ97,500,0.118783796,Baking Goods,108.6,232.0,232.0,2025-07-19 20:07:59
FRE50,500,0.137618927,Frozen Foods,161.5,93.0,93.0,2025-07-19 20:07:59
FVF15,300,0.105666833,Fruits and Vegetables,41.7,203.0,203.0,2025-07-19 20:07:59
HHY45,500,0.210511558,Health and Hygiene,121.4,136.0,136.0,2025-07-19 20:07:59
DAU55,200,0.173587926,Dairy,60.0,159.0,159.0,2025-07-19 20:07:59
DAS66,500,0.183579854,Dairy,110.9,98.0,98.0,2025-07-19 20:07:59
FVT69,200,0.113678422,Fruits and Vegetables,189.8,85.0,85.0,2025-07-19 20:07:59
FVZ99,200,0.116226984,Fruits and Vegetables,95.9,148.0,148.0,2025-07-19 20:07:59
DAU27,500,0.131221393,Dairy,87.8,218.0,218.0,2025-07-19 20:07:59
SFQ86,30,0.103422709,Snack Foods,144.8,157.0,157.0,2025-07-19 20:07:59
FRM27,600,0.125688044,Frozen Foods,100.9,223.0,223.0,2025-07-19 20:07:59
FVW68,500,0.187443314,Fruits and Vegetables,145.9,98.0,98.0,2025-07-19 20:07:59
FVL41,300,0.173529036,Fruits and Vegetables,113.3,212.0,212.0,2025-07-19 20:07:59
FVV08,500,0.121225455,Fruits and Vegetables,45.9,128.0,128.0,2025-07-19 20:07:59
SDM35,1000,0.114475357,Soft Drinks,160.9,132.0,132.0,2025-07-19 20:07:59
HOX11,500,0.177270016,Household,174.0,96.0,96.0,2025-07-19 20:07:59
CAS86,400,0.151279591,Canned,107.0,160.0,160.0,2025-07-19 20:07:59
CAD18,400,0.112203445,Canned,121.1,160.0,160.0,2025-07-19 20:07:59
FRO53,500,0.105181277,Frozen Foods,214.4,181.0,181.0,2025-07-19 20:07:59
SFS54,100,0.103751236,Snack Foods,235.9,283.0,283.0,2025-07-19 20:07:59
MEN95,500,0.123726711,Meat,107.8,150.0,150.0,2025-07-19 20:07:59
FRG92,1000,0.100074524,Frozen Foods,110.3,92.0,92.0,2025-07-19 20:07:59
BAZ57,500,0.166609517,Baking Goods,157.7,268.0,268.0,2025-07-19 20:07:59
DAX92,500,0.130321652,Dairy,88.7,157.0,157.0,2025-07-19 20:07:59
HOH14,750,0.103442268,Household,170.8,256.0,256.0,2025-07-19 20:07:59
FRD17,500,0.168312678,Frozen Foods,45.9,127.0,127.0,2025-07-19 20:07:59
BAT65,500,0.162205516,Baking Goods,36.3,128.0,128.0,2025-07-19 20:07:59
SEM49,300,0.140213762,Seafood,173.8,220.0,220.0,2025-07-19 20:07:59
BAD80,1000,0.186250852,Baking Goods,37.3,91.0,91.0,2025-07-19 20:07:59
HHG82,250,0.116366304,Health and Hygiene,158.4,141.0,141.0,2025-07-19 20:07:59
BAV52,500,0.224607399,Baking Goods,223.1,88.0,88.0,2025-07-19 20:07:59
STK48,400,0.142699588,Starchy Foods,171.7,92.0,92.0,2025-07-19 20:07:59
SFD36,100,0.103726639,Snack Foods,110.7,247.0,247.0,2025-07-19 20:07:59
FVV32,200,0.158424516,Fruits and Vegetables,62.4,115.0,115.0,2025-07-19 20:07:59
HOF29,500,0.158562708,Household,194.7,222.0,222.0,2025-07-19 20:07:59
FVP54,500,0.120443298,Fruits and Vegetables,45.4,143.0,143.0,2025-07-19 20:07:59
BAI46,1000,0.127638966,Baking Goods,104.5,187.0,187.0,2025-07-19 20:07:59
FRX22,600,0.149986868,Frozen Foods,158.8,136.0,136.0,2025-07-19 20:07:59
HOF74,1000,0.102065622,Household,254.3,169.0,169.0,2025-07-19 20:07:59
SFL98,50,0.114243048,Snack Foods,174.9,121.0,121.0,2025-07-19 20:07:59
SFM04,50,0.112324552,Snack Foods,60.6,104.0,104.0,2025-07-19 20:07:59
MEC50,500,0.102262138,Meat,47.2,126.0,126.0,2025-07-19 20:07:59
STK83,400,0.13498355,Starchy Foods,184.5,219.0,219.0,2025-07-19 20:07:59
BAP47,250,0.121832956,Baking Goods,43.5,194.0,194.0,2025-07-19 20:07:59
CAL98,800,0.10400212,Canned,79.8,105.0,105.0,2025-07-19 20:07:59
SDH57,500,0.098457814,Soft Drinks,171.8,210.0,210.0,2025-07-19 20:07:59
SFK07,50,0.108930629,Snack Foods,161.0,55.0,55.0,2025-07-19 20:07:59
HHF80,500,0.097692448,Health and Hygiene,242.4,145.0,145.0,2025-07-19 20:07:59
FVT22,500,0.135944247,Fruits and Vegetables,171.5,66.0,66.0,2025-07-19 20:07:59
SFJ59,75,0.123089128,Snack Foods,63.6,105.0,105.0,2025-07-19 20:07:59
FRL78,500,0.121709653,Frozen Foods,119.7,72.0,72.0,2025-07-19 20:07:59
HHB02,250,0.163548055,Health and Hygiene,239.3,234.0,234.0,2025-07-19 20:07:59
DAV45,200,0.178192864,Dairy,55.0,174.0,174.0,2025-07-19 20:07:59
DAY99,500,0.170213676,Dairy,89.6,73.0,73.0,2025-07-19 20:07:59
HHM98,250,0.113387677,Health and Hygiene,157.0,170.0,170.0,2025-07-19 20:07:59
MEO73,300,0.151044881,Meat,79.2,166.0,166.0,2025-07-19 20:07:59
HHY14,500,0.112249781,Health and Hygiene,64.3,126.0,126.0,2025-07-19 20:07:59
CAT23,800,0.161404914,Canned,185.8,144.0,144.0,2025-07-19 20:07:59
HOP35,1500,0.186067862,Household,255.5,147.0,147.0,2025-07-19 20:07:59
HOH68,750,0.112495847,Household,124.4,225.0,225.0,2025-07-19 20:07:59
HOD09,1000,0.112549008,Household,123.1,71.0,71.0,2025-07-19 20:07:59
SFS93,50,0.121442754,Snack Foods,95.0,264.0,264.0,2025-07-19 20:07:59
SFX88,100,0.159193194,Snack Foods,92.7,201.0,201.0,2025-07-19 20:07:59
HHH60,100,0.148372897,Health and Hygiene,108.9,72.0,72.0,2025-07-19 20:07:59
HOE32,750,0.117825569,Household,43.3,132.0,132.0,2025-07-19 20:07:59
BKC20,200,0.250560049,Breakfast,127.0,276.0,276.0,2025-07-19 20:07:59
SFV52,100,0.099113429,Snack Foods,52.9,254.0,254.0,2025-07-19 20:07:59
CAC52,800,0.140008554,Canned,108.7,174.0,174.0,2025-07-19 20:07:59
HHB90,100,0.10178199,Health and Hygiene,104.7,178.0,178.0,2025-07-19 20:07:59
SFM02,50,0.124668026,Snack Foods,261.1,257.0,257.0,2025-07-19 20:07:59
SFN52,75,0.172615327,Snack Foods,154.6,262.0,262.0,2025-07-19 20:07:59
SFN76,100,0.127983545,Snack Foods,107.7,222.0,222.0,2025-07-19 20:07:59
SFA13,50,0.124110349,Snack Foods,262.4,211.0,211.0,2025-07-19 20:07:59
DAF44,500,0.139244918,Dairy,53.0,169.0,169.0,2025-07-19 20:07:59
BKT11,300,0.157075658,Breakfast,166.6,127.0,127.0,2025-07-19 20:07:59
HOB72,500,0.186825823,Household,253.6,209.0,209.0,2025-07-19 20:07:59
SFZ42,75,0.09512291,Snack Foods,212.3,196.0,196.0,2025-07-19 20:07:59
FVL89,500,0.103449993,Fruits and Vegetables,225.5,231.0,231.0,2025-07-19 20:07:59
CAB04,400,0.170251293,Canned,116.5,170.0,170.0,2025-07-19 20:07:59
FVY52,200,0.109900843,Fruits and Vegetables,83.1,122.0,122.0,2025-07-19 20:07:59
HOU29,1000,0.10402738,Household,172.2,115.0,115.0,2025-07-19 20:07:59
SFD35,50,0.108501676,Snack Foods,183.7,202.0,202.0,2025-07-19 20:07:59
DAU07,1000,0.122571209,Dairy,122.4,93.0,93.0,2025-07-19 20:07:59
HOO94,750,0.183948465,Household,33.6,100.0,100.0,2025-07-19 20:07:59
FVU64,200,0.175995526,Fruits and Vegetables,224.1,225.0,225.0,2025-07-19 20:07:59
BKF51,200,0.274592283,Breakfast,167.8,221.0,221.0,2025-07-19 20:07:59
DAS81,1000,0.136784873,Dairy,265.3,170.0,170.0,2025-07-19 20:07:59
STN26,500,0.153861181,Starchy Foods,108.6,285.0,285.0,2025-07-19 20:07:59
FVN12,500,0.161504957,Fruits and Vegetables,65.0,180.0,180.0,2025-07-19 20:07:59
FRB56,1500,0.119871307,Frozen Foods,248.3,279.0,279.0,2025-07-19 20:07:59
FRY56,1500,0.104998144,Frozen Foods,213.2,131.0,131.0,2025-07-19 20:07:59
FVI44,1000,0.119704498,Fruits and Vegetables,182.0,92.0,92.0,2025-07-19 20:07:59
CAZ14,800,0.187558629,Canned,148.0,92.0,92.0,2025-07-19 20:07:59
SDQ26,330,0.096317593,Soft Drinks,197.4,142.0,142.0,2025-07-19 20:07:59
FVG81,1000,0.15783357,Fruits and Vegetables,87.6,100.0,100.0,2025-07-19 20:07:59
FVS24,300,0.100164204,Fruits and Vegetables,113.7,223.0,223.0,2025-07-19 20:07:59
CAZ20,800,0.10399676,Canned,107.5,160.0,160.0,2025-07-19 20:07:59
BAX27,250,0.114472403,Baking Goods,88.4,204.0,204.0,2025-07-19 20:07:59
FVB80,1000,0.152747503,Fruits and Vegetables,252.0,274.0,274.0,2025-07-19 20:07:59
FVU65,500,0.120788077,Fruits and Vegetables,45.7,257.0,257.0,2025-07-19 20:07:59
HOE88,1000,0.113518466,Household,253.6,204.0,204.0,2025-07-19 20:07:59
STV40,500,0.116527666,Starchy Foods,261.4,214.0,214.0,2025-07-19 20:07:59
FVH91,200,0.105831117,Fruits and Vegetables,41.7,121.0,121.0,2025-07-19 20:07:59
FRV14,500,0.159722816,Frozen Foods,194.1,132.0,132.0,2025-07-19 20:07:59
CAG60,400,0.171383506,Canned,50.5,216.0,216.0,2025-07-19 20:07:59
SDH88,1500,0.160235723,Soft Drinks,227.9,173.0,173.0,2025-07-19 20:07:59
FRH18,500,0.116928924,Frozen Foods,183.3,163.0,163.0,2025-07-19 20:07:59
CAT56,800,0.097884718,Canned,52.5,280.0,280.0,2025-07-19 20:07:59
FVJ50,200,0.160044589,Fruits and Vegetables,145.4,192.0,192.0,2025-07-19 20:07:59
FRD61,600,0.149288779,Frozen Foods,158.4,87.0,87.0,2025-07-19 20:07:59
HHQ58,100,0.119461188,Health and Hygiene,126.3,248.0,248.0,2025-07-19 20:07:59
BAE34,500,0.095158081,Baking Goods,159.3,229.0,229.0,2025-07-19 20:07:59
DAB09,1000,0.179191782,Dairy,224.3,280.0,280.0,2025-07-19 20:07:59
CAO86,400,0.160951491,Canned,256.1,62.0,62.0,2025-07-19 20:07:59
DAR27,200,0.102157958,Dairy,145.0,205.0,205.0,2025-07-19 20:07:59
SDR76,500,0.116261335,Soft Drinks,107.1,143.0,143.0,2025-07-19 20:07:59
FVP02,1000,0.12829573,Fruits and Vegetables,210.5,185.0,185.0,2025-07-19 20:07:59
HOJ91,750,0.129309277,Household,188.9,108.0,108.0,2025-07-19 20:07:59
BKJ63,400,0.156802171,Breakfast,168.0,144.0,144.0,2025-07-19 20:07:59
CAK88,400,0.103634038,Canned,101.4,199.0,199.0,2025-07-19 20:07:59
SFP90,50,0.10589167,Snack Foods,172.7,159.0,159.0,2025-07-19 20:07:59
FRR43,600,0.128621941,Frozen Foods,175.5,70.0,70.0,2025-07-19 20:07:59
DAQ28,1000,0.171523928,Dairy,155.9,172.0,172.0,2025-07-19 20:07:59
FVD98,200,0.148986013,Fruits and Vegetables,106.5,140.0,140.0,2025-07-19 20:07:59
DAK31,200,0.140121306,Dairy,102.5,167.0,167.0,2025-07-19 20:07:59
FRF51,1500,0.138777108,Frozen Foods,147.5,161.0,161.0,2025-07-19 20:07:59
FRJ65,1000,0.110152524,Frozen Foods,150.2,145.0,145.0,2025-07-19 20:07:59
DAR08,200,0.121174241,Dairy,47.9,147.0,147.0,2025-07-19 20:07:59
HDE04,500,0.117580062,Hard Drinks,36.7,176.0,176.0,2025-07-19 20:07:59
FVA42,300,0.121034655,Fruits and Vegetables,47.5,167.0,167.0,2025-07-19 20:07:59
HOS43,1500,0.103188491,Household,244.3,144.0,144.0,2025-07-19 20:07:59
STG56,400,0.122735471,Starchy Foods,205.3,164.0,164.0,2025-07-19 20:07:59
FRD24,1500,0.125602951,Frozen Foods,100.8,121.0,121.0,2025-07-19 20:07:59
CAA10,800,0.116762173,Canned,199.0,224.0,224.0,2025-07-19 20:07:59
BAO94,250,0.119848041,Baking Goods,109.5,155.0,155.0,2025-07-19 20:07:59
DAB83,200,0.139464425,Dairy,53.2,173.0,173.0,2025-07-19 20:07:59
SFV98,30,0.107564024,Snack Foods,149.0,177.0,177.0,2025-07-19 20:07:59
CAP33,800,0.115031783,Canned,114.1,131.0,131.0,2025-07-19 20:07:59
FVD40,1000,0.103129612,Fruits and Vegetables,129.6,107.0,107.0,2025-07-19 20:07:59
FVQ11,500,0.149360698,Fruits and Vegetables,243.5,75.0,75.0,2025-07-19 20:07:59
DAM84,1000,0.178694026,Dairy,158.9,270.0,270.0,2025-07-19 20:07:59
SFX74,100,0.121914662,Snack Foods,43.5,69.0,69.0,2025-07-19 20:07:59
DAG66,500,0.101932076,Dairy,54.6,160.0,160.0,2025-07-19 20:07:59
FVT57,500,0.122304725,Fruits and Vegetables,99.2,213.0,213.0,2025-07-19 20:07:59
DAS94,500,0.299097859,Dairy,157.9,186.0,186.0,2025-07-19 20:07:59
SFZ26,100,0.167316771,Snack Foods,197.5,96.0,96.0,2025-07-19 20:07:59
SFQ59,50,0.099681254,Snack Foods,106.4,250.0,250.0,2025-07-19 20:07:59
FRF93,600,0.279886948,Frozen Foods,193.1,239.0,239.0,2025-07-19 20:07:59
SFT01,75,0.108330902,Snack Foods,183.7,212.0,212.0,2025-07-19 20:07:59
CAQ34,800,0.102633047,Canned,180.8,212.0,212.0,2025-07-19 20:07:59
BAU16,250,0.140163038,Baking Goods,94.2,159.0,159.0,2025-07-19 20:07:59
BRC01,250,0.168154574,Breads,33.8,136.0,136.0,2025-07-19 20:07:59
HDI66,1000,0.097805615,Hard Drinks,73.9,102.0,102.0,2025-07-19 20:07:59
SFK69,30,0.107870997,Snack Foods,181.3,161.0,161.0,2025-07-19 20:07:59
FVD26,1000,0.150238656,Fruits and Vegetables,229.4,121.0,121.0,2025-07-19 20:07:59
FRD39,600,0.128315409,Frozen Foods,178.1,113.0,113.0,2025-07-19 20:07:59
DAQ65,200,0.173904193,Dairy,52.3,79.0,79.0,2025-07-19 20:07:59
CAV76,800,0.297312685,Canned,185.4,192.0,192.0,2025-07-19 20:07:59
SFV64,50,0.104348025,Snack Foods,156.3,126.0,126.0,2025-07-19 20:07:59
DAS28,500,0.157470693,Dairy,239.2,223.0,223.0,2025-07-19 20:07:59
SFR79,50,0.125274674,Snack Foods,262.2,223.0,223.0,2025-07-19 20:07:59
FRS60,1500,0.110254143,Frozen Foods,37.4,199.0,199.0,2025-07-19 20:07:59
SFS74,75,0.149895348,Snack Foods,152.1,85.0,85.0,2025-07-19 20:07:59
FVZ06,1000,0.209162936,Fruits and Vegetables,179.2,133.0,133.0,2025-07-19 20:07:59
MEX01,500,0.156935553,Meat,160.7,88.0,88.0,2025-07-19 20:07:59
SFV91,50,0.10423592,Snack Foods,111.8,108.0,108.0,2025-07-19 20:07:59
DAB70,1000,0.122761775,Dairy,124.4,128.0,128.0,2025-07-19 20:07:59
CAP73,800,0.112399145,Canned,120.4,158.0,158.0,2025-07-19 20:07:59
BKT96,200,0.152366659,Breakfast,98.5,168.0,168.0,2025-07-19 20:07:59
FRM46,600,0.116815953,Frozen Foods,75.6,121.0,121.0,2025-07-19 20:07:59
HOK91,1000,0.116750407,Household,195.2,200.0,200.0,2025-07-19 20:07:59
FRS35,1000,0.26639671,Frozen Foods,215.6,196.0,196.0,2025-07-19 20:07:59
HDH94,500,0.163902159,Hard Drinks,143.3,221.0,221.0,2025-07-19 20:07:59
HOK87,1500,0.102941345,Household,171.2,273.0,273.0,2025-07-19 20:07:59
SFD34,75,0.117530851,Snack Foods,222.7,162.0,162.0,2025-07-19 20:07:59
HOP88,750,0.167722519,Household,176.4,239.0,239.0,2025-07-19 20:07:59
BRH95,800,0.105816753,Breads,126.0,85.0,85.0,2025-07-19 20:07:59
SDL78,1000,0.214125129,Soft Drinks,184.0,153.0,153.0,2025-07-19 20:07:59
HHH71,250,0.104784329,Health and Hygiene,266.0,132.0,132.0,2025-07-19 20:07:59
HHQ65,100,0.097611115,Health and Hygiene,116.5,226.0,226.0,2025-07-19 20:07:59
MEY55,1000,0.146172453,Meat,103.4,92.0,92.0,2025-07-19 20:07:59
SDV19,500,0.112893431,Soft Drinks,123.3,196.0,196.0,2025-07-19 20:07:59
FVU74,500,0.100493148,Fruits and Vegetables,123.1,170.0,170.0,2025-07-19 20:07:59
SFP98,50,0.159690469,Snack Foods,142.4,123.0,123.0,2025-07-19 20:07:59
STY30,1000,0.142632186,Starchy Foods,172.3,245.0,245.0,2025-07-19 20:07:59
CAZ23,800,0.13341564,Canned,218.8,121.0,121.0,2025-07-19 20:07:59
HDE33,500,0.112399145,Hard Drinks,111.7,262.0,262.0,2025-07-19 20:07:59
SFN09,75,0.139700397,Snack Foods,147.8,149.0,149.0,2025-07-19 20:07:59
SDA49,1000,0.151180862,Soft Drinks,47.6,220.0,220.0,2025-07-19 20:07:59
DAK35,1000,0.159165324,Dairy,207.1,204.0,204.0,2025-07-19 20:07:59
FRV99,400,0.227260689,Frozen Foods,54.4,186.0,186.0,2025-07-19 20:07:59
SFE10,30,0.121725411,Snack Foods,45.1,93.0,93.0,2025-07-19 20:07:59
FRT11,1500,0.173324207,Frozen Foods,39.9,128.0,128.0,2025-07-19 20:07:59
MEN43,1000,0.156541861,Meat,162.5,252.0,252.0,2025-07-19 20:07:59
FRP93,1000,0.107258822,Frozen Foods,40.2,202.0,202.0,2025-07-19 20:07:59
DAD02,500,0.123070513,Dairy,121.2,124.0,124.0,2025-07-19 20:07:59
HOO09,1000,0.127234249,Household,158.4,215.0,215.0,2025-07-19 20:07:59
DAN37,200,0.130931048,Dairy,89.9,71.0,71.0,2025-07-19 20:07:59
SFP99,100,0.162211939,Snack Foods,107.1,97.0,97.0,2025-07-19 20:07:59
BAE62,500,0.106968577,Baking Goods,180.6,227.0,227.0,2025-07-19 20:07:59
MEC65,1000,0.151087845,Meat,155.1,121.0,121.0,2025-07-19 20:07:59
FRL24,1000,0.099343352,Frozen Foods,198.2,198.0,198.0,2025-07-19 20:07:59
FVK73,500,0.115826834,Fruits and Vegetables,56.0,258.0,258.0,2025-07-19 20:07:59
FVD79,500,0.102295904,Fruits and Vegetables,162.4,81.0,81.0,2025-07-19 20:07:59
SFW98,75,0.174350275,Snack Foods,104.5,107.0,107.0,2025-07-19 20:07:59
HOQ37,750,0.124110734,Household,111.8,260.0,260.0,2025-07-19 20:07:59
FVV94,500,0.214306131,Fruits and Vegetables,214.0,152.0,152.0,2025-07-19 20:07:59
SFE67,50,0.145220646,Snack Foods,103.1,195.0,195.0,2025-07-19 20:07:59
SFD48,100,0.099947,Snack Foods,,263.0,263.0,2025-07-19 20:07:59
SFS78,50,0.105819,Snack Foods,,218.0,218.0,2025-07-19 20:07:59
SFZ50,30,0.096412,Snack Foods,,271.0,271.0,2025-07-19 20:07:59
SFK00,30,0.136913,Snack Foods,,203.0,203.0,2025-07-19 20:07:59
SFX81,50,0.149003,Snack Foods,,156.0,156.0,2025-07-19 20:07:59
SFW18,100,0.09864,Snack Foods,,200.0,200.0,2025-07-19 20:07:59
SFF37,50,0.158476,Snack Foods,,166.0,166.0,2025-07-19 20:07:59
SFA64,50,0.089273,Snack Foods,,111.0,111.0,2025-07-19 20:07:59
SFK02,75,0.088814,Snack Foods,,225.0,225.0,2025-07-19 20:07:59
